
Number of requests,Medium response time,Error percentage,Throughput
1.891087683s,true,-,May  8 14:25:16.136074537
1.476064413s,true,-,May  8 14:25:16.136073658
903.965843ms,true,-,May  8 14:25:16.136288968
2.782107579s,true,-,May  8 14:25:16.136341318
186.855629ms,true,-,May  8 14:25:16.138983790
596.24262ms,true,-,May  8 14:25:16.139137873
296.884802ms,true,-,May  8 14:25:16.139163493
1.790744166s,true,-,May  8 14:25:16.140447123
699.899124ms,true,-,May  8 14:25:16.141133927
288.572839ms,true,-,May  8 14:25:16.141274058
191.19075ms,true,-,May  8 14:25:16.141385003
2.091150176s,true,-,May  8 14:25:16.141637917
1.192633513s,true,-,May  8 14:25:16.141860342
189.533247ms,true,-,May  8 14:25:16.142133302
2.186025757s,true,-,May  8 14:25:16.142228813
2.186873955s,true,-,May  8 14:25:16.142230309
300.216524ms,true,-,May  8 14:25:16.142314404
985.359009ms,true,-,May  8 14:25:16.142319124
108.804464ms,true,-,May  8 14:25:16.142425790
985.973624ms,true,-,May  8 14:25:16.142461278
1.487465741s,true,-,May  8 14:25:16.142582908
106.554339ms,true,-,May  8 14:25:16.142674294
907.075273ms,true,-,May  8 14:25:16.143312298
986.943226ms,true,-,May  8 14:25:16.143394159
775.9743ms,true,-,May  8 14:25:16.143444382
1.602658312s,true,-,May  8 14:25:16.144276593
602.560644ms,true,-,May  8 14:25:16.146433155
1.5751909s,true,-,May  8 14:25:16.233852926
1.597924328s,true,-,May  8 14:25:16.234419765
695.619965ms,true,-,May  8 14:25:16.234888961
1.694354996s,true,-,May  8 14:25:16.235125975
399.616128ms,true,-,May  8 14:25:16.235129136
2.400302977s,true,-,May  8 14:25:16.235136657
802.482552ms,true,-,May  8 14:25:16.235168368
2.094271589s,true,-,May  8 14:25:16.235258635
487.64879ms,true,-,May  8 14:25:16.235290348
1.205369838s,true,-,May  8 14:25:16.237424977
1.596277452s,true,-,May  8 14:25:16.237588250
1.282281063s,true,-,May  8 14:25:16.238558415
400.366912ms,true,-,May  8 14:25:16.238809728
798.44118ms,true,-,May  8 14:25:16.238814959
1.903037691s,true,-,May  8 14:25:16.238823175
706.048723ms,true,-,May  8 14:25:16.238827425
1.404866025s,true,-,May  8 14:25:16.238916363
1.283034973s,true,-,May  8 14:25:16.239461921
2.18915259s,true,-,May  8 14:25:16.239786770
2.290457461s,true,-,May  8 14:25:16.239941855
701.477946ms,true,-,May  8 14:25:16.240084327
404.922782ms,true,-,May  8 14:25:16.240097217
888.553256ms,true,-,May  8 14:25:16.240106865
404.633189ms,true,-,May  8 14:25:16.240234651
1.102255856s,true,-,May  8 14:25:16.240242908
904.190217ms,true,-,May  8 14:25:16.240254723
503.736874ms,true,-,May  8 14:25:16.240452789
1.581095483s,true,-,May  8 14:25:16.241359915
1.086637765s,true,-,May  8 14:25:16.241417794
294.058854ms,true,-,May  8 14:25:16.241518718
875.511895ms,true,-,May  8 14:25:16.242227165
1.106815156s,true,-,May  8 14:25:16.242240109
505.743362ms,true,-,May  8 14:25:16.242322788
100.339793ms,true,-,May  8 14:25:16.242771344
800.54261ms,true,-,May  8 14:25:16.243795991
896.142362ms,true,-,May  8 14:25:16.243912423
2.003394429s,true,-,May  8 14:25:16.244063864
1.295701674s,true,-,May  8 14:25:16.244675244
103.64667ms,true,-,May  8 14:25:16.244929211
908.988668ms,true,-,May  8 14:25:16.244963283
513.021417ms,true,-,May  8 14:25:16.245983854
1.309009644s,true,-,May  8 14:25:16.246150093
2.406178802s,true,-,May  8 14:25:16.246150058
706.677256ms,true,-,May  8 14:25:16.246219073
603.857785ms,true,-,May  8 14:25:16.246375548
1.089812801s,true,-,May  8 14:25:16.246634314
798.637935ms,true,-,May  8 14:25:16.246670480
604.308564ms,true,-,May  8 14:25:16.246709014
288.842146ms,true,-,May  8 14:25:16.247282154
494.466039ms,true,-,May  8 14:25:16.247418844
397.386468ms,true,-,May  8 14:25:16.247433492
714.70563ms,true,-,May  8 14:25:16.247506715
12.906306ms,true,-,May  8 14:25:16.248050447
606.16267ms,true,-,May  8 14:25:16.248426428
294.404391ms,true,-,May  8 14:25:16.248433067
598.105924ms,true,-,May  8 14:25:16.248485682
704.165406ms,true,-,May  8 14:25:16.248505101
107.710179ms,true,-,May  8 14:25:16.248523447
399.239289ms,true,-,May  8 14:25:16.248631647
13.77704ms,true,-,May  8 14:25:16.248673124
108.245875ms,true,-,May  8 14:25:16.250365119
214.629777ms,true,-,May  8 14:25:16.250601355
610.490828ms,true,-,May  8 14:25:16.252906715
499.806552ms,true,-,May  8 14:25:16.252951384
8.288033ms,true,-,May  8 14:25:16.252972417
616.100471ms,true,-,May  8 14:25:16.253213532
294.556358ms,true,-,May  8 14:25:16.253214877
619.245991ms,true,-,May  8 14:25:16.253682220
5.706073ms,true,-,May  8 14:25:16.256339152
13.575182ms,true,-,May  8 14:25:16.256352526
12.826586ms,true,-,May  8 14:25:16.256897973
13.672649ms,true,-,May  8 14:25:16.257591811
14.061275ms,true,-,May  8 14:25:16.257863159
1.194520851s,true,-,May  8 14:25:16.333078057
499.155574ms,true,-,May  8 14:25:16.334290519
886.494166ms,true,-,May  8 14:25:16.334292313
497.766636ms,true,-,May  8 14:25:16.334293077
1.67648161s,true,-,May  8 14:25:16.334293135
794.779973ms,true,-,May  8 14:25:16.334296517
2.596827826s,true,-,May  8 14:25:16.334301227
89.358764ms,true,-,May  8 14:25:16.334296609
492.524778ms,true,-,May  8 14:25:16.334359659
898.151382ms,true,-,May  8 14:25:16.334359733
1.999886343s,true,-,May  8 14:25:16.334425862
1.38511939s,true,-,May  8 14:25:16.334468950
1.385204091s,true,-,May  8 14:25:16.334603639
100.452421ms,true,-,May  8 14:25:16.334886841
390.586894ms,true,-,May  8 14:25:16.334953827
1.177070947s,true,-,May  8 14:25:16.335155156
584.590834ms,true,-,May  8 14:25:16.335189070
97.78545ms,true,-,May  8 14:25:16.335238627
601.614595ms,true,-,May  8 14:25:16.335241591
900.347832ms,true,-,May  8 14:25:16.335246999
382.5399ms,true,-,May  8 14:25:16.335257359
1.19492529s,true,-,May  8 14:25:16.335279314
1.297131257s,true,-,May  8 14:25:16.335294027
1.583156842s,true,-,May  8 14:25:16.336895307
486.645553ms,true,-,May  8 14:25:16.336896053
383.737815ms,true,-,May  8 14:25:16.337428551
195.122116ms,true,-,May  8 14:25:16.337449376
1.799854423s,true,-,May  8 14:25:16.337659914
91.065874ms,true,-,May  8 14:25:16.337743049
303.903763ms,true,-,May  8 14:25:16.338165009
591.519083ms,true,-,May  8 14:25:16.338286510
490.070604ms,true,-,May  8 14:25:16.338468596
1.801506218s,true,-,May  8 14:25:16.338472883
392.937501ms,true,-,May  8 14:25:16.338507852
588.28722ms,true,-,May  8 14:25:16.338860337
1.181333838s,true,-,May  8 14:25:16.339085232
490.693533ms,true,-,May  8 14:25:16.339089992
99.085488ms,true,-,May  8 14:25:16.339200381
104.018946ms,true,-,May  8 14:25:16.339282583
82.980095ms,true,-,May  8 14:25:16.339338793
100.785434ms,true,-,May  8 14:25:16.339615562
1.095665028s,true,-,May  8 14:25:16.339758211
97.5854ms,true,-,May  8 14:25:16.339818705
1.604828742s,true,-,May  8 14:25:16.340442043
700.100604ms,true,-,May  8 14:25:16.340550108
802.543067ms,true,-,May  8 14:25:16.343390757
2.606858625s,true,-,May  8 14:25:16.344537875
1.0024552s,true,-,May  8 14:25:16.344767363
995.152431ms,true,-,May  8 14:25:16.344908169
1.003864742s,true,-,May  8 14:25:16.344928319
2.304966648s,true,-,May  8 14:25:16.348664548
598.916151ms,true,-,May  8 14:25:16.350039475
916.460491ms,true,-,May  8 14:25:16.350473122
904.950017ms,true,-,May  8 14:25:16.350508664
515.314785ms,true,-,May  8 14:25:16.350522214
599.678827ms,true,-,May  8 14:25:16.350573318
110.495871ms,true,-,May  8 14:25:16.350755599
508.751195ms,true,-,May  8 14:25:16.350867268
600.993807ms,true,-,May  8 14:25:16.350974052
604.976447ms,true,-,May  8 14:25:16.351041442
15.891291ms,true,-,May  8 14:25:16.351085438
1.009458658s,true,-,May  8 14:25:16.351128695
1.703209979s,true,-,May  8 14:25:16.351656284
209.398987ms,true,-,May  8 14:25:16.351987563
317.764015ms,true,-,May  8 14:25:16.352000000
1.011378224s,true,-,May  8 14:25:16.352013605
812.572294ms,true,-,May  8 14:25:16.352078376
116.921944ms,true,-,May  8 14:25:16.352096683
1.00480741s,true,-,May  8 14:25:16.352368263
210.141897ms,true,-,May  8 14:25:16.352375374
400.992949ms,true,-,May  8 14:25:16.352403259
516.59956ms,true,-,May  8 14:25:16.352446018
112.240114ms,true,-,May  8 14:25:16.352489609
602.559169ms,true,-,May  8 14:25:16.352649362
1.202954255s,true,-,May  8 14:25:16.352680836
708.206152ms,true,-,May  8 14:25:16.352691861
117.719563ms,true,-,May  8 14:25:16.352850084
107.043039ms,true,-,May  8 14:25:16.353036327
210.574695ms,true,-,May  8 14:25:16.353041800
718.221847ms,true,-,May  8 14:25:16.353046037
419.392304ms,true,-,May  8 14:25:16.353163611
1.317934794s,true,-,May  8 14:25:16.353551554
513.752729ms,true,-,May  8 14:25:16.353575257
209.45147ms,true,-,May  8 14:25:16.353733500
419.242843ms,true,-,May  8 14:25:16.353949020
103.440087ms,true,-,May  8 14:25:16.356659261
1.693141851s,true,-,May  8 14:25:16.356891154
103.765123ms,true,-,May  8 14:25:16.356986940
1.202661881s,true,-,May  8 14:25:16.357036743
99.762515ms,true,-,May  8 14:25:16.357363093
112.513508ms,true,-,May  8 14:25:16.357482337
215.760501ms,true,-,May  8 14:25:16.357628869
122.601946ms,true,-,May  8 14:25:16.357740081
519.554401ms,true,-,May  8 14:25:16.358186287
1.202202701s,true,-,May  8 14:25:16.358294697
509.495181ms,true,-,May  8 14:25:16.358349553
119.111988ms,true,-,May  8 14:25:16.358604662
612.234387ms,true,-,May  8 14:25:16.358670638
216.471437ms,true,-,May  8 14:25:16.358721140
110.416137ms,true,-,May  8 14:25:16.359095122
398.313658ms,true,-,May  8 14:25:16.433562146
789.269107ms,true,-,May  8 14:25:16.433740224
580.030336ms,true,-,May  8 14:25:16.434915602
2.392460368s,true,-,May  8 14:25:16.435101899
96.278475ms,true,-,May  8 14:25:16.435142690
1.691954259s,true,-,May  8 14:25:16.435192898
399.653728ms,true,-,May  8 14:25:16.435199087
1.099145728s,true,-,May  8 14:25:16.435227580
400.113747ms,true,-,May  8 14:25:16.435414556
593.214107ms,true,-,May  8 14:25:16.435583326
791.209552ms,true,-,May  8 14:25:16.435700669
784.812098ms,true,-,May  8 14:25:16.436133554
595.348305ms,true,-,May  8 14:25:16.436294347
398.501937ms,true,-,May  8 14:25:16.436355222
1.098138586s,true,-,May  8 14:25:16.436666542
183.867365ms,true,-,May  8 14:25:16.436783243
1.681118936s,true,-,May  8 14:25:16.436878539
597.260648ms,true,-,May  8 14:25:16.436958705
1.297698809s,true,-,May  8 14:25:16.437083003
487.664672ms,true,-,May  8 14:25:16.437190009
191.004134ms,true,-,May  8 14:25:16.437230968
197.171158ms,true,-,May  8 14:25:16.437278630
2.192121624s,true,-,May  8 14:25:16.437301739
795.002243ms,true,-,May  8 14:25:16.437369402
785.700724ms,true,-,May  8 14:25:16.437454269
1.397593118s,true,-,May  8 14:25:16.437539449
603.0403ms,true,-,May  8 14:25:16.437558799
1.485584173s,true,-,May  8 14:25:16.437641785
2.482708181s,true,-,May  8 14:25:16.437693782
99.807447ms,true,-,May  8 14:25:16.438902369
1.699402215s,true,-,May  8 14:25:16.438953111
200.035837ms,true,-,May  8 14:25:16.438961473
602.36441ms,true,-,May  8 14:25:16.439077258
200.518049ms,true,-,May  8 14:25:16.439082187
191.740444ms,true,-,May  8 14:25:16.439166178
1.48956251s,true,-,May  8 14:25:16.439185160
104.077818ms,true,-,May  8 14:25:16.439376770
101.033522ms,true,-,May  8 14:25:16.439509724
1.282092501s,true,-,May  8 14:25:16.439680146
795.30917ms,true,-,May  8 14:25:16.439801432
893.808775ms,true,-,May  8 14:25:16.441249325
193.797927ms,true,-,May  8 14:25:16.442239233
484.33327ms,true,-,May  8 14:25:16.442377927
496.625856ms,true,-,May  8 14:25:16.442432608
1.090126314s,true,-,May  8 14:25:16.442603015
194.102294ms,true,-,May  8 14:25:16.442632973
1.306691806s,true,-,May  8 14:25:16.442636872
1.200846956s,true,-,May  8 14:25:16.442666291
410.341024ms,true,-,May  8 14:25:16.442774317
410.2491ms,true,-,May  8 14:25:16.443393077
799.083724ms,true,-,May  8 14:25:16.443570367
709.811115ms,true,-,May  8 14:25:16.443670199
105.833376ms,true,-,May  8 14:25:16.444124350
107.170913ms,true,-,May  8 14:25:16.444623265
1.288960455s,true,-,May  8 14:25:16.445304282
94.250684ms,true,-,May  8 14:25:16.446242673
111.309826ms,true,-,May  8 14:25:16.446269873
203.94882ms,true,-,May  8 14:25:16.446277756
196.240049ms,true,-,May  8 14:25:16.446632191
13.638935ms,true,-,May  8 14:25:16.447409845
493.774972ms,true,-,May  8 14:25:16.447558850
710.962711ms,true,-,May  8 14:25:16.447616139
604.87008ms,true,-,May  8 14:25:16.448100474
710.513407ms,true,-,May  8 14:25:16.448524607
209.945206ms,true,-,May  8 14:25:16.448766471
696.0372ms,true,-,May  8 14:25:16.449016631
114.021119ms,true,-,May  8 14:25:16.449049425
990.698192ms,true,-,May  8 14:25:16.449208431
698.954268ms,true,-,May  8 14:25:16.449353526
307.81338ms,true,-,May  8 14:25:16.450140214
196.573262ms,true,-,May  8 14:25:16.531836125
193.360528ms,true,-,May  8 14:25:16.532647491
490.240154ms,true,-,May  8 14:25:16.532673702
581.140571ms,true,-,May  8 14:25:16.532679724
795.975053ms,true,-,May  8 14:25:16.532718690
1.584661133s,true,-,May  8 14:25:16.532764033
180.112252ms,true,-,May  8 14:25:16.532766024
1.375468073s,true,-,May  8 14:25:16.533079145
1.09351931s,true,-,May  8 14:25:16.533207237
498.452074ms,true,-,May  8 14:25:16.533225492
1.17137273s,true,-,May  8 14:25:16.533269404
1.377099823s,true,-,May  8 14:25:16.533353624
581.461459ms,true,-,May  8 14:25:16.533366557
1.784854523s,true,-,May  8 14:25:16.533446136
84.934605ms,true,-,May  8 14:25:16.533464160
294.517083ms,true,-,May  8 14:25:16.534608199
287.807945ms,true,-,May  8 14:25:16.535319490
1.377972944s,true,-,May  8 14:25:16.535354905
2.686673719s,true,-,May  8 14:25:16.535599182
1.399541623s,true,-,May  8 14:25:16.535606347
2.186618576s,true,-,May  8 14:25:16.535643405
1.875820377s,true,-,May  8 14:25:16.536571794
3.196697047s,true,-,May  8 14:25:16.536593824
997.2248ms,true,-,May  8 14:25:16.536600601
494.267216ms,true,-,May  8 14:25:16.536713565
782.971926ms,true,-,May  8 14:25:16.536734266
995.475528ms,true,-,May  8 14:25:16.537420998
688.603475ms,true,-,May  8 14:25:16.537573129
4.498884ms,true,-,May  8 14:25:16.537582985
994.715107ms,true,-,May  8 14:25:16.537624194
99.383137ms,true,-,May  8 14:25:16.538352079
497.025927ms,true,-,May  8 14:25:16.538355845
203.358045ms,true,-,May  8 14:25:16.538605186
500.77772ms,true,-,May  8 14:25:16.539453533
702.075563ms,true,-,May  8 14:25:16.539478911
1.087971597s,true,-,May  8 14:25:16.539481106
2.493608197s,true,-,May  8 14:25:16.542970941
1.404522753s,true,-,May  8 14:25:16.543217746
2.19268693s,true,-,May  8 14:25:16.543367631
502.147547ms,true,-,May  8 14:25:16.543373549
1.594151966s,true,-,May  8 14:25:16.543433296
294.954242ms,true,-,May  8 14:25:16.543466510
108.49926ms,true,-,May  8 14:25:16.544088202
899.320668ms,true,-,May  8 14:25:16.544089583
1.20423934s,true,-,May  8 14:25:16.544203168
583.628657ms,true,-,May  8 14:25:16.544218757
209.474321ms,true,-,May  8 14:25:16.544228116
709.795192ms,true,-,May  8 14:25:16.544662482
513.925365ms,true,-,May  8 14:25:16.547791014
1.599001262s,true,-,May  8 14:25:16.548452920
291.577871ms,true,-,May  8 14:25:16.548481772
1.611846211s,true,-,May  8 14:25:16.548818635
799.294796ms,true,-,May  8 14:25:16.548838867
196.939779ms,true,-,May  8 14:25:16.549022875
105.647664ms,true,-,May  8 14:25:16.549047712
797.196163ms,true,-,May  8 14:25:16.549845404
1.39304179s,true,-,May  8 14:25:16.550662624
15.365254ms,true,-,May  8 14:25:16.550688306
1.002591635s,true,-,May  8 14:25:16.550737643
1.098891198s,true,-,May  8 14:25:16.550763666
1.394492015s,true,-,May  8 14:25:16.551249658
2.011213226s,true,-,May  8 14:25:16.551425562
1.411407334s,true,-,May  8 14:25:16.551461754
15.881738ms,true,-,May  8 14:25:16.551492112
817.719948ms,true,-,May  8 14:25:16.551503194
1.41241975s,true,-,May  8 14:25:16.551576681
1.303351567s,true,-,May  8 14:25:16.552469061
885.212296ms,true,-,May  8 14:25:16.631506954
678.428569ms,true,-,May  8 14:25:16.634811169
678.126867ms,true,-,May  8 14:25:16.634814345
683.314123ms,true,-,May  8 14:25:16.634967932
99.679236ms,true,-,May  8 14:25:16.634967949
995.631504ms,true,-,May  8 14:25:16.635995523
685.984929ms,true,-,May  8 14:25:16.636084161
1.096220546s,true,-,May  8 14:25:16.636084156
1.49579395s,true,-,May  8 14:25:16.636243542
684.815929ms,true,-,May  8 14:25:16.636336003
103.177977ms,true,-,May  8 14:25:16.636389475
104.386561ms,true,-,May  8 14:25:16.636395237
1.103025493s,true,-,May  8 14:25:16.636418020
298.262985ms,true,-,May  8 14:25:16.636432504
1.293031769s,true,-,May  8 14:25:16.636438207
493.047642ms,true,-,May  8 14:25:16.636452535
598.968332ms,true,-,May  8 14:25:16.636472923
787.284427ms,true,-,May  8 14:25:16.636822495
187.663965ms,true,-,May  8 14:25:16.637025616
992.366722ms,true,-,May  8 14:25:16.637103063
677.857975ms,true,-,May  8 14:25:16.637141351
2.587287209s,true,-,May  8 14:25:16.637144612
279.17931ms,true,-,May  8 14:25:16.637372072
199.169817ms,true,-,May  8 14:25:16.638361860
201.865521ms,true,-,May  8 14:25:16.639241109
1.788849823s,true,-,May  8 14:25:16.639254064
1.396717719s,true,-,May  8 14:25:16.639310433
681.642251ms,true,-,May  8 14:25:16.639338379
684.821074ms,true,-,May  8 14:25:16.639343745
1.484905524s,true,-,May  8 14:25:16.639346476
684.284632ms,true,-,May  8 14:25:16.639414117
605.921145ms,true,-,May  8 14:25:16.639423684
786.667112ms,true,-,May  8 14:25:16.640835132
497.576781ms,true,-,May  8 14:25:16.640899880
1.000000614s,true,-,May  8 14:25:16.640919997
92.525475ms,true,-,May  8 14:25:16.641013919
689.521749ms,true,-,May  8 14:25:16.641091906
501.920863ms,true,-,May  8 14:25:16.641098573
306.374856ms,true,-,May  8 14:25:16.641523887
198.40648ms,true,-,May  8 14:25:16.643037029
1.203558723s,true,-,May  8 14:25:16.643200206
810.101024ms,true,-,May  8 14:25:16.643230801
205.7044ms,true,-,May  8 14:25:16.643269953
890.413547ms,true,-,May  8 14:25:16.644504504
94.15428ms,true,-,May  8 14:25:16.644848332
300.97643ms,true,-,May  8 14:25:16.645748885
2.108574481s,true,-,May  8 14:25:16.645826665
211.172192ms,true,-,May  8 14:25:16.647480150
99.160945ms,true,-,May  8 14:25:16.648007196
698.430363ms,true,-,May  8 14:25:16.732218414
775.085152ms,true,-,May  8 14:25:16.732745020
776.27578ms,true,-,May  8 14:25:16.732913008
897.789981ms,true,-,May  8 14:25:16.732988709
2.494643114s,true,-,May  8 14:25:16.733037820
785.932877ms,true,-,May  8 14:25:16.733046494
199.83007ms,true,-,May  8 14:25:16.733058378
897.585278ms,true,-,May  8 14:25:16.733074769
1.372702679s,true,-,May  8 14:25:16.733334924
2.300932989s,true,-,May  8 14:25:16.733498791
1.399828546s,true,-,May  8 14:25:16.733793716
380.75316ms,true,-,May  8 14:25:16.733795187
1.577071182s,true,-,May  8 14:25:16.733833077
398.735882ms,true,-,May  8 14:25:16.733875795
982.001118ms,true,-,May  8 14:25:16.733962114
777.528969ms,true,-,May  8 14:25:16.734633562
783.46824ms,true,-,May  8 14:25:16.735174866
985.458575ms,true,-,May  8 14:25:16.735426523
298.16131ms,true,-,May  8 14:25:16.735621561
697.806414ms,true,-,May  8 14:25:16.735692097
789.181079ms,true,-,May  8 14:25:16.745693745
796.489859ms,true,-,May  8 14:25:16.745910492
499.771411ms,true,-,May  8 14:25:16.745931739
603.276968ms,true,-,May  8 14:25:16.745954614
393.606965ms,true,-,May  8 14:25:16.746653623
896.858202ms,true,-,May  8 14:25:16.747295307
1.095813866s,true,-,May  8 14:25:16.747309519
708.774185ms,true,-,May  8 14:25:16.747328446
304.685076ms,true,-,May  8 14:25:16.747359264
407.598645ms,true,-,May  8 14:25:16.747360229
992.722526ms,true,-,May  8 14:25:16.747364635
796.019555ms,true,-,May  8 14:25:16.747617930
402.9908ms,true,-,May  8 14:25:16.747903294
310.69426ms,true,-,May  8 14:25:16.747915376
1.592258196s,true,-,May  8 14:25:16.748243934
795.87151ms,true,-,May  8 14:25:16.748480032
999.100807ms,true,-,May  8 14:25:16.749277279
1.097579253s,true,-,May  8 14:25:16.749361957
1.813599876s,true,-,May  8 14:25:16.749398613
212.903024ms,true,-,May  8 14:25:16.749500986
1.383767963s,true,-,May  8 14:25:16.749537419
411.998029ms,true,-,May  8 14:25:16.749745811
893.673716ms,true,-,May  8 14:25:16.749818854
716.206504ms,true,-,May  8 14:25:16.749822656
410.778031ms,true,-,May  8 14:25:16.749868375
1.796989868s,true,-,May  8 14:25:16.749893059
205.67631ms,true,-,May  8 14:25:16.749908595
793.338491ms,true,-,May  8 14:25:16.750030601
1.210501405s,true,-,May  8 14:25:16.750069176
217.347547ms,true,-,May  8 14:25:16.750071564
1.207225731s,true,-,May  8 14:25:16.750110248
415.513662ms,true,-,May  8 14:25:16.750125323
314.687779ms,true,-,May  8 14:25:16.750136284
900.996169ms,true,-,May  8 14:25:16.750234635
396.297402ms,true,-,May  8 14:25:16.750252042
310.924816ms,true,-,May  8 14:25:16.750305692
210.743579ms,true,-,May  8 14:25:16.750333734
709.3016ms,true,-,May  8 14:25:16.750438192
2.090116393s,true,-,May  8 14:25:16.750663676
2.10152198s,true,-,May  8 14:25:16.750787724
303.016735ms,true,-,May  8 14:25:16.752039156
400.135137ms,true,-,May  8 14:25:16.752522708
1.205515449s,true,-,May  8 14:25:16.753654724
809.094449ms,true,-,May  8 14:25:16.754363727
419.358714ms,true,-,May  8 14:25:16.754602750
1.422292014s,true,-,May  8 14:25:16.754994249
414.455231ms,true,-,May  8 14:25:16.755010992
1.722268878s,true,-,May  8 14:25:16.755090693
912.490068ms,true,-,May  8 14:25:16.755295285
1.018022888s,true,-,May  8 14:25:16.755655382
207.198034ms,true,-,May  8 14:25:16.755665399
2.706999961s,true,-,May  8 14:25:16.755712771
1.617931442s,true,-,May  8 14:25:16.755717441
912.770505ms,true,-,May  8 14:25:16.755970297
801.170328ms,true,-,May  8 14:25:16.756056659
223.442069ms,true,-,May  8 14:25:16.756121368
1.322168597s,true,-,May  8 14:25:16.756231645
805.353759ms,true,-,May  8 14:25:16.756387790
913.526328ms,true,-,May  8 14:25:16.756464257
205.143428ms,true,-,May  8 14:25:16.756581326
798.324735ms,true,-,May  8 14:25:16.756606399
1.399266528s,true,-,May  8 14:25:16.756757091
400.203314ms,true,-,May  8 14:25:16.756868101
1.414291374s,true,-,May  8 14:25:16.756877132
906.307415ms,true,-,May  8 14:25:16.757018295
417.207021ms,true,-,May  8 14:25:16.757034049
1.600700662s,true,-,May  8 14:25:16.757036474
516.832688ms,true,-,May  8 14:25:16.757073353
720.81778ms,true,-,May  8 14:25:16.757148810
917.46488ms,true,-,May  8 14:25:16.757161521
1.019096061s,true,-,May  8 14:25:16.757259268
1.514523699s,true,-,May  8 14:25:16.757289717
1.318983158s,true,-,May  8 14:25:16.759327592
416.037218ms,true,-,May  8 14:25:16.759433310
721.933496ms,true,-,May  8 14:25:16.759442952
724.435613ms,true,-,May  8 14:25:16.759685814
718.820777ms,true,-,May  8 14:25:16.759799062
1.014611693s,true,-,May  8 14:25:16.759897887
916.067061ms,true,-,May  8 14:25:16.759928855
1.408367682s,true,-,May  8 14:25:16.759971552
221.974721ms,true,-,May  8 14:25:16.760338300
323.351737ms,true,-,May  8 14:25:16.760438806
802.597631ms,true,-,May  8 14:25:16.760448564
326.748821ms,true,-,May  8 14:25:16.760452613
1.916980395s,true,-,May  8 14:25:16.760512020
210.632386ms,true,-,May  8 14:25:16.760520643
222.211627ms,true,-,May  8 14:25:16.760568143
616.959249ms,true,-,May  8 14:25:16.760582653
1.107944521s,true,-,May  8 14:25:16.760619573
821.688435ms,true,-,May  8 14:25:16.760647963
519.186461ms,true,-,May  8 14:25:16.760711520
804.002863ms,true,-,May  8 14:25:16.760869526
1.027208313s,true,-,May  8 14:25:16.760905447
316.826447ms,true,-,May  8 14:25:16.760955985
210.642689ms,true,-,May  8 14:25:16.761387493
2.220214316s,true,-,May  8 14:25:16.761484752
1.813590416s,true,-,May  8 14:25:16.761498050
402.500746ms,true,-,May  8 14:25:16.761599584
426.477132ms,true,-,May  8 14:25:16.761629772
210.401011ms,true,-,May  8 14:25:16.761907286
211.355017ms,true,-,May  8 14:25:16.762023637
1.109802628s,true,-,May  8 14:25:16.762346065
729.620589ms,true,-,May  8 14:25:16.762420763
320.020142ms,true,-,May  8 14:25:16.762659242
1.010558302s,true,-,May  8 14:25:16.762937874
1.530955029s,true,-,May  8 14:25:16.763288890
626.754906ms,true,-,May  8 14:25:16.763365276
317.089039ms,true,-,May  8 14:25:16.763371396
410.558761ms,true,-,May  8 14:25:16.763414951
722.358712ms,true,-,May  8 14:25:16.763774911
811.254579ms,true,-,May  8 14:25:16.763925313
817.846826ms,true,-,May  8 14:25:16.764088517
805.766641ms,true,-,May  8 14:25:16.764088651
412.022721ms,true,-,May  8 14:25:16.764401190
1.328728088s,true,-,May  8 14:25:16.764884614
516.570172ms,true,-,May  8 14:25:16.765004568
508.829656ms,true,-,May  8 14:25:16.765181960
2.102098331s,true,-,May  8 14:25:16.765572799
729.039841ms,true,-,May  8 14:25:16.765643335
233.458296ms,true,-,May  8 14:25:16.766143727
729.487891ms,true,-,May  8 14:25:16.766180238
918.438596ms,true,-,May  8 14:25:16.766256543
316.110707ms,true,-,May  8 14:25:16.766327274
629.984173ms,true,-,May  8 14:25:16.766350175
322.881132ms,true,-,May  8 14:25:16.766457780
233.847699ms,true,-,May  8 14:25:16.766502450
2.81060432s,true,-,May  8 14:25:16.766534322
218.081976ms,true,-,May  8 14:25:16.766908252
1.115648643s,true,-,May  8 14:25:16.766934536
409.916923ms,true,-,May  8 14:25:16.766959650
1.609840503s,true,-,May  8 14:25:16.767096087
329.545255ms,true,-,May  8 14:25:16.767192890
625.63915ms,true,-,May  8 14:25:16.767281638
234.066763ms,true,-,May  8 14:25:16.767437563
1.225379765s,true,-,May  8 14:25:16.767464670
631.407612ms,true,-,May  8 14:25:16.767629830
232.102093ms,true,-,May  8 14:25:16.767750718
726.836771ms,true,-,May  8 14:25:16.768014444
282.883574ms,true,-,May  8 14:25:16.834357102
881.178383ms,true,-,May  8 14:25:16.835903661
877.463144ms,true,-,May  8 14:25:16.835925270
283.476977ms,true,-,May  8 14:25:16.835952544
802.198797ms,true,-,May  8 14:25:16.836011315
696.775469ms,true,-,May  8 14:25:16.836015899
1.399870567s,true,-,May  8 14:25:16.836030144
988.38084ms,true,-,May  8 14:25:16.836032595
1.083873698s,true,-,May  8 14:25:16.836039487
1.384866516s,true,-,May  8 14:25:16.836045002
3.489750801s,true,-,May  8 14:25:16.836100994
1.679118718s,true,-,May  8 14:25:16.836903665
289.234684ms,true,-,May  8 14:25:16.837038899
393.397361ms,true,-,May  8 14:25:16.837072121
1.196634332s,true,-,May  8 14:25:16.837085473
