
Number of requests,Medium response time,Error percentage,Throughput
14.56756ms,true,-,May  8 14:20:47.057864560
576.522363ms,true,-,May  8 14:20:47.132121798
583.84197ms,true,-,May  8 14:20:47.133414996
786.04303ms,true,-,May  8 14:20:47.133482014
90.260148ms,true,-,May  8 14:20:47.133540078
785.25867ms,true,-,May  8 14:20:47.134451028
3.297164524s,true,-,May  8 14:20:47.134488682
1.091327412s,true,-,May  8 14:20:47.134630132
1.199888433s,true,-,May  8 14:20:47.134818138
3.682094833s,true,-,May  8 14:20:47.134853175
3.29670016s,true,-,May  8 14:20:47.134862434
2.085748216s,true,-,May  8 14:20:47.134968192
996.106855ms,true,-,May  8 14:20:47.135199759
1.593712857s,true,-,May  8 14:20:47.135236448
598.702283ms,true,-,May  8 14:20:47.135289357
2.190005277s,true,-,May  8 14:20:47.135375366
101.444413ms,true,-,May  8 14:20:47.135569462
1.692321536s,true,-,May  8 14:20:47.135608962
2.091537379s,true,-,May  8 14:20:47.135911883
995.206798ms,true,-,May  8 14:20:47.135933266
1.182663092s,true,-,May  8 14:20:47.137991338
504.625138ms,true,-,May  8 14:20:47.138031624
3.594472219s,true,-,May  8 14:20:47.138031468
1.695953806s,true,-,May  8 14:20:47.138076805
585.673529ms,true,-,May  8 14:20:47.138264137
1.188886214s,true,-,May  8 14:20:47.138315901
997.254405ms,true,-,May  8 14:20:47.138450673
1.590114219s,true,-,May  8 14:20:47.138453393
792.85498ms,true,-,May  8 14:20:47.138572721
897.640966ms,true,-,May  8 14:20:47.139414720
500.446147ms,true,-,May  8 14:20:47.139445967
499.411416ms,true,-,May  8 14:20:47.139511821
589.659412ms,true,-,May  8 14:20:47.139514440
1.003466813s,true,-,May  8 14:20:47.139747798
1.397877634s,true,-,May  8 14:20:47.139837832
1.20543913s,true,-,May  8 14:20:47.139883250
2.096301546s,true,-,May  8 14:20:47.140018805
3.591992991s,true,-,May  8 14:20:47.140215274
104.679665ms,true,-,May  8 14:20:47.140553821
503.502605ms,true,-,May  8 14:20:47.140929703
105.238381ms,true,-,May  8 14:20:47.141156770
104.322114ms,true,-,May  8 14:20:47.141830902
105.232596ms,true,-,May  8 14:20:47.141964260
6.719159ms,true,-,May  8 14:20:47.142099853
1.896190267s,true,-,May  8 14:20:47.143319990
109.396224ms,true,-,May  8 14:20:47.143483214
311.461106ms,true,-,May  8 14:20:47.143846111
1.507441555s,true,-,May  8 14:20:47.144603135
108.737444ms,true,-,May  8 14:20:47.144632283
1.595774528s,true,-,May  8 14:20:47.144632090
2.408694788s,true,-,May  8 14:20:47.144650652
608.434089ms,true,-,May  8 14:20:47.144691217
93.549455ms,true,-,May  8 14:20:47.144705093
903.265362ms,true,-,May  8 14:20:47.144705532
996.141997ms,true,-,May  8 14:20:47.144736699
108.934082ms,true,-,May  8 14:20:47.144901020
1.011529085s,true,-,May  8 14:20:47.145718952
311.040059ms,true,-,May  8 14:20:47.146673782
1.908168807s,true,-,May  8 14:20:47.146857678
1.597749374s,true,-,May  8 14:20:47.147435987
102.684306ms,true,-,May  8 14:20:47.147839789
1.40150583s,true,-,May  8 14:20:47.148066128
114.086965ms,true,-,May  8 14:20:47.148146234
701.539524ms,true,-,May  8 14:20:47.148203118
590.250151ms,true,-,May  8 14:20:47.148219461
1.308083076s,true,-,May  8 14:20:47.148220201
1.899639874s,true,-,May  8 14:20:47.148327428
701.819347ms,true,-,May  8 14:20:47.148543457
1.411007375s,true,-,May  8 14:20:47.148578408
112.754108ms,true,-,May  8 14:20:47.148785179
514.968196ms,true,-,May  8 14:20:47.148818111
109.028305ms,true,-,May  8 14:20:47.148934304
103.838448ms,true,-,May  8 14:20:47.149105495
913.676043ms,true,-,May  8 14:20:47.149402343
105.116981ms,true,-,May  8 14:20:47.149641239
1.513258699s,true,-,May  8 14:20:47.149714756
512.191542ms,true,-,May  8 14:20:47.150287932
17.93646ms,true,-,May  8 14:20:47.152796746
17.42847ms,true,-,May  8 14:20:47.153369295
19.467856ms,true,-,May  8 14:20:47.153926423
19.285333ms,true,-,May  8 14:20:47.154154555
19.233111ms,true,-,May  8 14:20:47.154846883
21.634238ms,true,-,May  8 14:20:47.155123144
21.356675ms,true,-,May  8 14:20:47.155853018
21.706994ms,true,-,May  8 14:20:47.156533859
24.109137ms,true,-,May  8 14:20:47.157531596
22.539183ms,true,-,May  8 14:20:47.158113897
1.596941172s,true,-,May  8 14:20:47.233353331
197.374563ms,true,-,May  8 14:20:47.233357637
1.18802586s,true,-,May  8 14:20:47.233378370
1.291049072s,true,-,May  8 14:20:47.233421101
1.084635083s,true,-,May  8 14:20:47.233431034
1.490394993s,true,-,May  8 14:20:47.233436594
98.804166ms,true,-,May  8 14:20:47.233439135
270.810124ms,true,-,May  8 14:20:47.233449830
1.686429145s,true,-,May  8 14:20:47.233450716
1.08228714s,true,-,May  8 14:20:47.233458055
594.996832ms,true,-,May  8 14:20:47.233461526
1.296023744s,true,-,May  8 14:20:47.233461969
1.690750677s,true,-,May  8 14:20:47.233470566
1.480777636s,true,-,May  8 14:20:47.233515515
192.856153ms,true,-,May  8 14:20:47.243188695
1.980977547s,true,-,May  8 14:20:47.243332885
205.186494ms,true,-,May  8 14:20:47.243395091
107.49389ms,true,-,May  8 14:20:47.243410499
1.200011866s,true,-,May  8 14:20:47.243429540
898.477482ms,true,-,May  8 14:20:47.243532617
1.511869233s,true,-,May  8 14:20:47.244227714
1.905258867s,true,-,May  8 14:20:47.245119738
703.512147ms,true,-,May  8 14:20:47.245222736
1.089494374s,true,-,May  8 14:20:47.245295837
508.733967ms,true,-,May  8 14:20:47.245352782
506.591635ms,true,-,May  8 14:20:47.245398516
101.224665ms,true,-,May  8 14:20:47.245881920
106.838815ms,true,-,May  8 14:20:47.246359035
595.428604ms,true,-,May  8 14:20:47.246416531
500.007074ms,true,-,May  8 14:20:47.246628145
283.599326ms,true,-,May  8 14:20:47.246886039
93.686833ms,true,-,May  8 14:20:47.247065521
609.632663ms,true,-,May  8 14:20:47.247743805
213.697227ms,true,-,May  8 14:20:47.247766145
512.10152ms,true,-,May  8 14:20:47.247830093
595.925463ms,true,-,May  8 14:20:47.248008980
212.105433ms,true,-,May  8 14:20:47.248136954
504.628397ms,true,-,May  8 14:20:47.248296552
507.275541ms,true,-,May  8 14:20:47.248383562
100.443321ms,true,-,May  8 14:20:47.249233086
286.846612ms,true,-,May  8 14:20:47.249778108
1.176536993s,true,-,May  8 14:20:47.332629073
789.736131ms,true,-,May  8 14:20:47.332647187
197.98231ms,true,-,May  8 14:20:47.332955325
1.387326091s,true,-,May  8 14:20:47.332989273
1.198057737s,true,-,May  8 14:20:47.333018016
989.69998ms,true,-,May  8 14:20:47.334718391
1.289729045s,true,-,May  8 14:20:47.334964503
190.684723ms,true,-,May  8 14:20:47.335293675
300.062981ms,true,-,May  8 14:20:47.335924531
888.494478ms,true,-,May  8 14:20:47.335954364
284.699719ms,true,-,May  8 14:20:47.335968728
785.801823ms,true,-,May  8 14:20:47.335996166
374.072464ms,true,-,May  8 14:20:47.336019925
3.401344507s,true,-,May  8 14:20:47.336020760
700.915157ms,true,-,May  8 14:20:47.336038867
1.101549846s,true,-,May  8 14:20:47.337158595
1.194763227s,true,-,May  8 14:20:47.337426880
603.058185ms,true,-,May  8 14:20:47.337627642
104.296508ms,true,-,May  8 14:20:47.337863317
1.202977003s,true,-,May  8 14:20:47.337948997
1.091787954s,true,-,May  8 14:20:47.337983354
992.043946ms,true,-,May  8 14:20:47.338040223
1.498998926s,true,-,May  8 14:20:47.338190706
2.288015111s,true,-,May  8 14:20:47.338191300
503.58975ms,true,-,May  8 14:20:47.338201868
594.861618ms,true,-,May  8 14:20:47.338637765
997.186842ms,true,-,May  8 14:20:47.338698063
605.267124ms,true,-,May  8 14:20:47.338801201
288.166936ms,true,-,May  8 14:20:47.338835978
300.494708ms,true,-,May  8 14:20:47.338956645
304.197773ms,true,-,May  8 14:20:47.339908354
2.079205725s,true,-,May  8 14:20:47.339970012
1.792981889s,true,-,May  8 14:20:47.339971128
1.104310746s,true,-,May  8 14:20:47.340138308
106.607443ms,true,-,May  8 14:20:47.340202652
1.306406552s,true,-,May  8 14:20:47.341195763
896.115358ms,true,-,May  8 14:20:47.341196178
894.117303ms,true,-,May  8 14:20:47.341197368
1.096117619s,true,-,May  8 14:20:47.341229618
196.479549ms,true,-,May  8 14:20:47.341385932
395.95998ms,true,-,May  8 14:20:47.342467948
699.812736ms,true,-,May  8 14:20:47.342764283
704.400725ms,true,-,May  8 14:20:47.343173500
396.059525ms,true,-,May  8 14:20:47.343233206
601.758616ms,true,-,May  8 14:20:47.343566384
298.892213ms,true,-,May  8 14:20:47.344057846
195.742763ms,true,-,May  8 14:20:47.344078125
1.208786831s,true,-,May  8 14:20:47.344143756
302.532996ms,true,-,May  8 14:20:47.345313538
610.031637ms,true,-,May  8 14:20:47.345317526
1.099743594s,true,-,May  8 14:20:47.345369128
410.425462ms,true,-,May  8 14:20:47.345836218
382.478672ms,true,-,May  8 14:20:47.345978839
694.457991ms,true,-,May  8 14:20:47.346273430
695.319497ms,true,-,May  8 14:20:47.346312763
1.11101379s,true,-,May  8 14:20:47.346591517
405.538372ms,true,-,May  8 14:20:47.347376392
605.02108ms,true,-,May  8 14:20:47.347424376
1.111834055s,true,-,May  8 14:20:47.347482289
2.302101102s,true,-,May  8 14:20:47.347645124
906.367845ms,true,-,May  8 14:20:47.347727298
513.547586ms,true,-,May  8 14:20:47.348084998
472.907623ms,true,-,May  8 14:20:47.434403663
1.291939145s,true,-,May  8 14:20:47.434417340
302.157341ms,true,-,May  8 14:20:47.434456946
2.187980613s,true,-,May  8 14:20:47.434467285
1.187665282s,true,-,May  8 14:20:47.434528296
396.36928ms,true,-,May  8 14:20:47.434537219
295.118092ms,true,-,May  8 14:20:47.434537129
474.136463ms,true,-,May  8 14:20:47.434555649
600.596749ms,true,-,May  8 14:20:47.434699734
798.282861ms,true,-,May  8 14:20:47.434752816
293.295212ms,true,-,May  8 14:20:47.435403107
2.172230228s,true,-,May  8 14:20:47.435424036
2.584323259s,true,-,May  8 14:20:47.435456728
1.301616489s,true,-,May  8 14:20:47.436517286
1.59557296s,true,-,May  8 14:20:47.436581462
1.297423044s,true,-,May  8 14:20:47.436582372
1.087332708s,true,-,May  8 14:20:47.436622714
202.897941ms,true,-,May  8 14:20:47.436680653
786.412265ms,true,-,May  8 14:20:47.436680689
1.092967917s,true,-,May  8 14:20:47.438169777
399.854866ms,true,-,May  8 14:20:47.438243239
300.225401ms,true,-,May  8 14:20:47.438308388
495.187003ms,true,-,May  8 14:20:47.438328954
2.195084184s,true,-,May  8 14:20:47.438377986
404.51899ms,true,-,May  8 14:20:47.439272317
1.283821178s,true,-,May  8 14:20:47.439638184
1.48393919s,true,-,May  8 14:20:47.439761484
477.095413ms,true,-,May  8 14:20:47.439781663
1.997441741s,true,-,May  8 14:20:47.439959702
384.047892ms,true,-,May  8 14:20:47.439975137
604.782974ms,true,-,May  8 14:20:47.439986549
1.299791802s,true,-,May  8 14:20:47.440070998
400.433898ms,true,-,May  8 14:20:47.440094834
1.687136988s,true,-,May  8 14:20:47.440106144
1.094186244s,true,-,May  8 14:20:47.440713377
478.54477ms,true,-,May  8 14:20:47.441134551
1.48294292s,true,-,May  8 14:20:47.441773749
1.495266962s,true,-,May  8 14:20:47.442146795
1.294135967s,true,-,May  8 14:20:47.442165213
2.003826862s,true,-,May  8 14:20:47.442458063
1.098580856s,true,-,May  8 14:20:47.442499795
1.206789869s,true,-,May  8 14:20:47.442820213
1.207345463s,true,-,May  8 14:20:47.443711191
392.771159ms,true,-,May  8 14:20:47.444042110
1.099050736s,true,-,May  8 14:20:47.444185457
908.001215ms,true,-,May  8 14:20:47.444414386
612.379662ms,true,-,May  8 14:20:47.444918790
484.328331ms,true,-,May  8 14:20:47.445139395
1.000181821s,true,-,May  8 14:20:47.445227733
403.588348ms,true,-,May  8 14:20:47.446144019
305.246268ms,true,-,May  8 14:20:47.446433349
408.737902ms,true,-,May  8 14:20:47.447168107
302.52142ms,true,-,May  8 14:20:47.447233735
503.478975ms,true,-,May  8 14:20:47.447339492
396.729372ms,true,-,May  8 14:20:47.447596510
309.783978ms,true,-,May  8 14:20:47.447823262
2.315341702s,true,-,May  8 14:20:47.448304206
502.051593ms,true,-,May  8 14:20:47.448342703
1.004107023s,true,-,May  8 14:20:47.448370715
1.411052472s,true,-,May  8 14:20:47.448389245
588.201418ms,true,-,May  8 14:20:47.531997418
1.573211193s,true,-,May  8 14:20:47.532234717
474.450616ms,true,-,May  8 14:20:47.532258373
696.716589ms,true,-,May  8 14:20:47.532346282
798.685066ms,true,-,May  8 14:20:47.532376626
570.540233ms,true,-,May  8 14:20:47.532436307
1.99382044s,true,-,May  8 14:20:47.532437744
385.295681ms,true,-,May  8 14:20:47.533368084
1.293344419s,true,-,May  8 14:20:47.533405426
694.932775ms,true,-,May  8 14:20:47.533593568
698.595354ms,true,-,May  8 14:20:47.536902644
1.785078275s,true,-,May  8 14:20:47.538419026
383.284206ms,true,-,May  8 14:20:47.539145963
887.454075ms,true,-,May  8 14:20:47.541160466
898.856265ms,true,-,May  8 14:20:47.541249909
404.610806ms,true,-,May  8 14:20:47.543188883
1.495332648s,true,-,May  8 14:20:47.543458722
397.588791ms,true,-,May  8 14:20:47.544269167
602.462818ms,true,-,May  8 14:20:47.544296591
1.588565244s,true,-,May  8 14:20:47.544533964
1.008373148s,true,-,May  8 14:20:47.544560290
800.337348ms,true,-,May  8 14:20:47.544770615
1.390215843s,true,-,May  8 14:20:47.544802989
505.59414ms,true,-,May  8 14:20:47.544855346
2.492819402s,true,-,May  8 14:20:47.544856444
2.107327517s,true,-,May  8 14:20:47.544860209
704.139135ms,true,-,May  8 14:20:47.545027741
504.856502ms,true,-,May  8 14:20:47.545250930
907.720961ms,true,-,May  8 14:20:47.545324363
1.200968162s,true,-,May  8 14:20:47.545722835
611.781111ms,true,-,May  8 14:20:47.547497804
99.270676ms,true,-,May  8 14:20:47.547618950
608.093305ms,true,-,May  8 14:20:47.547618898
1.793241505s,true,-,May  8 14:20:47.547655439
588.51073ms,true,-,May  8 14:20:47.547941815
100.861877ms,true,-,May  8 14:20:47.548208390
494.448489ms,true,-,May  8 14:20:47.548472068
712.814851ms,true,-,May  8 14:20:47.548536547
605.506115ms,true,-,May  8 14:20:47.548571072
895.295605ms,true,-,May  8 14:20:47.548601507
512.773391ms,true,-,May  8 14:20:47.548634373
709.778005ms,true,-,May  8 14:20:47.548942284
100.560869ms,true,-,May  8 14:20:47.548958446
1.592544576s,true,-,May  8 14:20:47.549161895
506.616575ms,true,-,May  8 14:20:47.549210133
515.055833ms,true,-,May  8 14:20:47.549301644
910.19602ms,true,-,May  8 14:20:47.549624046
1.79537044s,true,-,May  8 14:20:47.549873685
1.106913142s,true,-,May  8 14:20:47.550042052
715.683179ms,true,-,May  8 14:20:47.550303731
709.932206ms,true,-,May  8 14:20:47.550459073
814.786466ms,true,-,May  8 14:20:47.550504038
1.314524543s,true,-,May  8 14:20:47.550946940
511.108357ms,true,-,May  8 14:20:47.551207522
1.304746718s,true,-,May  8 14:20:47.551666916
1.314706015s,true,-,May  8 14:20:47.551687803
913.537018ms,true,-,May  8 14:20:47.551713866
1.797440385s,true,-,May  8 14:20:47.551952710
1.396095752s,true,-,May  8 14:20:47.551991685
717.585155ms,true,-,May  8 14:20:47.552128272
2.504860004s,true,-,May  8 14:20:47.552138933
399.558572ms,true,-,May  8 14:20:47.552359581
1.404061266s,true,-,May  8 14:20:47.552631344
909.944686ms,true,-,May  8 14:20:47.553084598
714.75111ms,true,-,May  8 14:20:47.553088625
818.178415ms,true,-,May  8 14:20:47.553098890
501.594853ms,true,-,May  8 14:20:47.553155134
186.929259ms,true,-,May  8 14:20:47.634538858
1.000719643s,true,-,May  8 14:20:47.634791893
673.072021ms,true,-,May  8 14:20:47.634821382
675.176618ms,true,-,May  8 14:20:47.634955744
1.187244057s,true,-,May  8 14:20:47.635673509
1.001946694s,true,-,May  8 14:20:47.635902746
1.002074667s,true,-,May  8 14:20:47.635941556
984.041098ms,true,-,May  8 14:20:47.635981949
796.781243ms,true,-,May  8 14:20:47.636152904
601.269511ms,true,-,May  8 14:20:47.636173457
496.39653ms,true,-,May  8 14:20:47.636239486
83.221707ms,true,-,May  8 14:20:47.636314769
997.909841ms,true,-,May  8 14:20:47.636318016
1.496292331s,true,-,May  8 14:20:47.636739431
2.192466564s,true,-,May  8 14:20:47.636985138
1.400615359s,true,-,May  8 14:20:47.637071877
676.602855ms,true,-,May  8 14:20:47.637160729
985.112372ms,true,-,May  8 14:20:47.637274474
893.054404ms,true,-,May  8 14:20:47.637277805
597.007644ms,true,-,May  8 14:20:47.637285490
488.215789ms,true,-,May  8 14:20:47.637327468
403.314575ms,true,-,May  8 14:20:47.637455308
497.263146ms,true,-,May  8 14:20:47.637482827
93.017926ms,true,-,May  8 14:20:47.637561715
994.65981ms,true,-,May  8 14:20:47.637580631
1.102484264s,true,-,May  8 14:20:47.638816758
492.538067ms,true,-,May  8 14:20:47.639980179
900.224437ms,true,-,May  8 14:20:47.640035239
89.121306ms,true,-,May  8 14:20:47.641259894
679.847324ms,true,-,May  8 14:20:47.641318856
1.602911912s,true,-,May  8 14:20:47.641340577
95.716416ms,true,-,May  8 14:20:47.641445757
193.156916ms,true,-,May  8 14:20:47.641536084
896.968639ms,true,-,May  8 14:20:47.641791064
895.614101ms,true,-,May  8 14:20:47.641926805
96.959725ms,true,-,May  8 14:20:47.642356697
806.357044ms,true,-,May  8 14:20:47.642445089
99.344122ms,true,-,May  8 14:20:47.642540504
198.50561ms,true,-,May  8 14:20:47.642557958
2.386488632s,true,-,May  8 14:20:47.642607554
1.000678786s,true,-,May  8 14:20:47.642919438
700.519203ms,true,-,May  8 14:20:47.643070030
2.396707715s,true,-,May  8 14:20:47.643265345
90.226281ms,true,-,May  8 14:20:47.643403710
804.292395ms,true,-,May  8 14:20:47.643476001
111.500958ms,true,-,May  8 14:20:47.643602668
608.102193ms,true,-,May  8 14:20:47.643777265
903.797753ms,true,-,May  8 14:20:47.643793166
91.181653ms,true,-,May  8 14:20:47.643816892
92.150297ms,true,-,May  8 14:20:47.643843459
1.094856883s,true,-,May  8 14:20:47.644345598
706.744344ms,true,-,May  8 14:20:47.645759817
412.174488ms,true,-,May  8 14:20:47.645776155
591.327883ms,true,-,May  8 14:20:47.645814458
709.743006ms,true,-,May  8 14:20:47.645891941
94.142898ms,true,-,May  8 14:20:47.646286737
710.232428ms,true,-,May  8 14:20:47.646473732
101.727221ms,true,-,May  8 14:20:47.646588726
594.913701ms,true,-,May  8 14:20:47.646590624
108.179559ms,true,-,May  8 14:20:47.646629263
706.808943ms,true,-,May  8 14:20:47.646648281
99.013143ms,true,-,May  8 14:20:47.646674649
1.505707916s,true,-,May  8 14:20:47.646845967
1.40074181s,true,-,May  8 14:20:47.647671138
201.099715ms,true,-,May  8 14:20:47.648273951
514.727702ms,true,-,May  8 14:20:47.648275190
902.235235ms,true,-,May  8 14:20:47.648275489
686.70913ms,true,-,May  8 14:20:47.648279064
809.712564ms,true,-,May  8 14:20:47.648278910
1.500695212s,true,-,May  8 14:20:47.648377955
775.445829ms,true,-,May  8 14:20:47.737742435
580.206051ms,true,-,May  8 14:20:47.737744711
777.114731ms,true,-,May  8 14:20:47.737787035
1.095346437s,true,-,May  8 14:20:47.737810513
602.656942ms,true,-,May  8 14:20:47.737954938
995.966883ms,true,-,May  8 14:20:47.738004275
196.853588ms,true,-,May  8 14:20:47.738149363
778.733838ms,true,-,May  8 14:20:47.738462447
802.255875ms,true,-,May  8 14:20:47.738679294
2.403148205s,true,-,May  8 14:20:47.738709626
2.474425831s,true,-,May  8 14:20:47.738899736
594.398314ms,true,-,May  8 14:20:47.739036866
190.610768ms,true,-,May  8 14:20:47.739189501
803.400108ms,true,-,May  8 14:20:47.739200964
497.072404ms,true,-,May  8 14:20:47.740275920
792.697648ms,true,-,May  8 14:20:47.743500102
409.747289ms,true,-,May  8 14:20:47.745046218
1.185471566s,true,-,May  8 14:20:47.834506008
689.805783ms,true,-,May  8 14:20:47.834519310
872.522212ms,true,-,May  8 14:20:47.834624057
291.521166ms,true,-,May  8 14:20:47.834992063
872.335192ms,true,-,May  8 14:20:47.835023003
875.508134ms,true,-,May  8 14:20:47.835099283
1.699852443s,true,-,May  8 14:20:47.835486496
895.530583ms,true,-,May  8 14:20:47.835737120
1.878703678s,true,-,May  8 14:20:47.835801796
303.781655ms,true,-,May  8 14:20:47.836150107
1.896880368s,true,-,May  8 14:20:47.836168100
1.385823978s,true,-,May  8 14:20:47.836191118
994.133194ms,true,-,May  8 14:20:47.836244768
1.697459169s,true,-,May  8 14:20:47.836338006
602.59079ms,true,-,May  8 14:20:47.836344975
1.891998272s,true,-,May  8 14:20:47.840259375
1.304375129s,true,-,May  8 14:20:47.840917965
1.103329255s,true,-,May  8 14:20:47.842172213
609.336832ms,true,-,May  8 14:20:47.843353890
1.895728248s,true,-,May  8 14:20:47.843576975
1.80007276s,true,-,May  8 14:20:47.845000826
294.544605ms,true,-,May  8 14:20:47.846503097
795.195434ms,true,-,May  8 14:20:47.846753449
896.682878ms,true,-,May  8 14:20:47.846784661
1.297512145s,true,-,May  8 14:20:47.847035534
601.826425ms,true,-,May  8 14:20:47.847054415
498.966602ms,true,-,May  8 14:20:47.847056996
514.351738ms,true,-,May  8 14:20:47.847136462
890.664587ms,true,-,May  8 14:20:47.848796096
790.979273ms,true,-,May  8 14:20:47.848865227
897.996045ms,true,-,May  8 14:20:47.849264007
707.625133ms,true,-,May  8 14:20:47.849464913
302.058733ms,true,-,May  8 14:20:47.849683901
798.411631ms,true,-,May  8 14:20:47.849772234
203.977607ms,true,-,May  8 14:20:47.849796065
1.197948913s,true,-,May  8 14:20:47.849826383
913.789646ms,true,-,May  8 14:20:47.849917033
299.017096ms,true,-,May  8 14:20:47.849972982
1.1966769s,true,-,May  8 14:20:47.850005691
908.29722ms,true,-,May  8 14:20:47.850110585
300.498867ms,true,-,May  8 14:20:47.850961698
203.617393ms,true,-,May  8 14:20:47.851292649
16.256826ms,true,-,May  8 14:20:47.852431288
16.56762ms,true,-,May  8 14:20:47.852764971
6.340799ms,true,-,May  8 14:20:47.853131089
1.117197633s,true,-,May  8 14:20:47.853734201
706.016081ms,true,-,May  8 14:20:47.853862855
2.015220556s,true,-,May  8 14:20:47.854056829
7.630214ms,true,-,May  8 14:20:47.854139911
512.969514ms,true,-,May  8 14:20:47.854170652
10.930157ms,true,-,May  8 14:20:47.854289718
17.953976ms,true,-,May  8 14:20:47.854305053
811.155498ms,true,-,May  8 14:20:47.854525110
803.162528ms,true,-,May  8 14:20:47.854536008
1.215532465s,true,-,May  8 14:20:47.854603368
1.603805653s,true,-,May  8 14:20:47.854648906
8.541108ms,true,-,May  8 14:20:47.854650550
2.411153063s,true,-,May  8 14:20:47.854810087
412.037905ms,true,-,May  8 14:20:47.854863684
1.31338538s,true,-,May  8 14:20:47.855048485
1.912214762s,true,-,May  8 14:20:47.855158066
19.031779ms,true,-,May  8 14:20:47.855186548
717.160079ms,true,-,May  8 14:20:47.855200307
715.505161ms,true,-,May  8 14:20:47.855258966
1.712978832s,true,-,May  8 14:20:47.855312280
8.629014ms,true,-,May  8 14:20:47.855388239
819.783761ms,true,-,May  8 14:20:47.855698077
2.609426404s,true,-,May  8 14:20:47.855849242
305.836076ms,true,-,May  8 14:20:47.855883882
207.717892ms,true,-,May  8 14:20:47.856001234
894.685137ms,true,-,May  8 14:20:47.856014351
324.032661ms,true,-,May  8 14:20:47.856417656
1.122627441s,true,-,May  8 14:20:47.856445520
820.574271ms,true,-,May  8 14:20:47.856471743
323.061402ms,true,-,May  8 14:20:47.856474379
1.205962635s,true,-,May  8 14:20:47.856759795
2.114684183s,true,-,May  8 14:20:47.856767982
896.542092ms,true,-,May  8 14:20:47.856801143
916.662293ms,true,-,May  8 14:20:47.856845485
716.004029ms,true,-,May  8 14:20:47.856938828
719.024988ms,true,-,May  8 14:20:47.857022723
2.221232621s,true,-,May  8 14:20:47.857147214
1.702506271s,true,-,May  8 14:20:47.857183763
818.207261ms,true,-,May  8 14:20:47.857268683
2.018558283s,true,-,May  8 14:20:47.857293813
1.321515807s,true,-,May  8 14:20:47.857630433
1.702662938s,true,-,May  8 14:20:47.857638083
1.716476719s,true,-,May  8 14:20:47.857704756
1.2032065s,true,-,May  8 14:20:47.857860532
2.597502879s,true,-,May  8 14:20:47.858217493
1.309531628s,true,-,May  8 14:20:47.858381939
313.525686ms,true,-,May  8 14:20:47.858391789
517.196312ms,true,-,May  8 14:20:47.858397226
413.588975ms,true,-,May  8 14:20:47.858512841
520.573957ms,true,-,May  8 14:20:47.858529061
713.919881ms,true,-,May  8 14:20:47.858661742
1.408595883s,true,-,May  8 14:20:47.858691241
1.823471908s,true,-,May  8 14:20:47.858776686
1.309495812s,true,-,May  8 14:20:47.858793639
916.95488ms,true,-,May  8 14:20:47.858901834
896.36218ms,true,-,May  8 14:20:47.859443207
917.416072ms,true,-,May  8 14:20:47.859907698
214.138013ms,true,-,May  8 14:20:47.860035062
2.106631398s,true,-,May  8 14:20:47.860305486
898.944341ms,true,-,May  8 14:20:47.860510120
1.823589949s,true,-,May  8 14:20:47.860575447
1.117964815s,true,-,May  8 14:20:47.860706857
308.648927ms,true,-,May  8 14:20:47.861012073
1.127783952s,true,-,May  8 14:20:47.861025333
1.22337887s,true,-,May  8 14:20:47.861334419
214.786646ms,true,-,May  8 14:20:47.861380973
1.025207806s,true,-,May  8 14:20:47.861504507
218.500358ms,true,-,May  8 14:20:47.861772687
810.568856ms,true,-,May  8 14:20:47.861775067
2.127340576s,true,-,May  8 14:20:47.861938210
25.869601ms,true,-,May  8 14:20:47.862214224
417.201618ms,true,-,May  8 14:20:47.862434003
1.117428279s,true,-,May  8 14:20:47.862788132
806.938495ms,true,-,May  8 14:20:47.862867960
1.030474881s,true,-,May  8 14:20:47.862902613
724.631904ms,true,-,May  8 14:20:47.863092264
214.959744ms,true,-,May  8 14:20:47.863248384
1.121670124s,true,-,May  8 14:20:47.863470544
215.345449ms,true,-,May  8 14:20:47.863625073
1.312908975s,true,-,May  8 14:20:47.863724260
903.91734ms,true,-,May  8 14:20:47.864223611
215.96287ms,true,-,May  8 14:20:47.864244065
217.633459ms,true,-,May  8 14:20:47.864311145
3.330660344s,true,-,May  8 14:20:47.864427849
218.076694ms,true,-,May  8 14:20:47.864744044
331.442851ms,true,-,May  8 14:20:47.864818583
332.781297ms,true,-,May  8 14:20:47.865026298
1.423444628s,true,-,May  8 14:20:47.865316183
29.129716ms,true,-,May  8 14:20:47.865381839
725.480043ms,true,-,May  8 14:20:47.865504994
825.300377ms,true,-,May  8 14:20:47.865649620
1.187145575s,true,-,May  8 14:20:47.932385102
994.58633ms,true,-,May  8 14:20:47.932392002
969.463583ms,true,-,May  8 14:20:47.932398575
1.184931544s,true,-,May  8 14:20:47.932417049
1.586392837s,true,-,May  8 14:20:47.933295792
890.629457ms,true,-,May  8 14:20:47.933333196
1.485368175s,true,-,May  8 14:20:47.933340452
194.768125ms,true,-,May  8 14:20:47.933451986
794.33616ms,true,-,May  8 14:20:47.933854459
1.589311277s,true,-,May  8 14:20:47.934161829
486.001585ms,true,-,May  8 14:20:47.934314846
288.075382ms,true,-,May  8 14:20:47.934365847
196.435181ms,true,-,May  8 14:20:47.934398325
487.961827ms,true,-,May  8 14:20:47.934400978
1.282607276s,true,-,May  8 14:20:47.934571377
390.01053ms,true,-,May  8 14:20:47.934576862
794.702466ms,true,-,May  8 14:20:47.934590349
287.75682ms,true,-,May  8 14:20:47.934607708
988.532942ms,true,-,May  8 14:20:47.934816311
