
Number of requests,Medium response time,Error percentage,Throughput
66000,609.77922ms,0,854.3012578652167
Type,Requests per second,Duration,
grpc,10000,3s,
grpc,12000,3s,
Response time,Success,Error,End time
910.188502ms,true,-,May  8 14:15:02.246619475
801.327595ms,true,-,May  8 14:15:02.335243606
585.190188ms,true,-,May  8 14:15:02.335322481
496.691864ms,true,-,May  8 14:15:02.335465878
895.654747ms,true,-,May  8 14:15:02.335539595
1.789968374s,true,-,May  8 14:15:02.335634965
1.191723033s,true,-,May  8 14:15:02.335641226
694.968691ms,true,-,May  8 14:15:02.335748012
695.570906ms,true,-,May  8 14:15:02.335755885
798.687755ms,true,-,May  8 14:15:02.335874776
998.563631ms,true,-,May  8 14:15:02.335924960
497.720674ms,true,-,May  8 14:15:02.335951791
898.0047ms,true,-,May  8 14:15:02.336011061
696.435843ms,true,-,May  8 14:15:02.336034505
697.70411ms,true,-,May  8 14:15:02.336113748
802.555819ms,true,-,May  8 14:15:02.336158418
699.690838ms,true,-,May  8 14:15:02.336239637
803.209082ms,true,-,May  8 14:15:02.336265486
1.09838929s,true,-,May  8 14:15:02.336299148
802.506346ms,true,-,May  8 14:15:02.336364466
1.399561605s,true,-,May  8 14:15:02.336419458
802.470679ms,true,-,May  8 14:15:02.336474819
1.092408738s,true,-,May  8 14:15:02.336490053
696.038937ms,true,-,May  8 14:15:02.336605315
1.09232315s,true,-,May  8 14:15:02.336622979
586.181436ms,true,-,May  8 14:15:02.336655761
896.652499ms,true,-,May  8 14:15:02.336661497
1.795119209s,true,-,May  8 14:15:02.336730972
1.095450099s,true,-,May  8 14:15:02.336859252
802.395995ms,true,-,May  8 14:15:02.336866557
399.821131ms,true,-,May  8 14:15:02.336943191
301.929824ms,true,-,May  8 14:15:02.336958587
1.191321508s,true,-,May  8 14:15:02.336983866
589.171055ms,true,-,May  8 14:15:02.337117188
997.744753ms,true,-,May  8 14:15:02.337134025
1.48762348s,true,-,May  8 14:15:02.337188161
1.192241249s,true,-,May  8 14:15:02.337224493
696.930234ms,true,-,May  8 14:15:02.337249661
998.195694ms,true,-,May  8 14:15:02.337446515
691.974711ms,true,-,May  8 14:15:02.337480992
692.193686ms,true,-,May  8 14:15:02.337485216
804.292437ms,true,-,May  8 14:15:02.337488832
1.10000465s,true,-,May  8 14:15:02.337503622
899.750264ms,true,-,May  8 14:15:02.337523444
690.211469ms,true,-,May  8 14:15:02.337544406
705.310688ms,true,-,May  8 14:15:02.337659933
1.190199182s,true,-,May  8 14:15:02.337675850
589.158114ms,true,-,May  8 14:15:02.337744481
1.100013372s,true,-,May  8 14:15:02.337747438
592.090165ms,true,-,May  8 14:15:02.337749873
1.499945145s,true,-,May  8 14:15:02.337765436
592.081901ms,true,-,May  8 14:15:02.337786592
897.009766ms,true,-,May  8 14:15:02.337923544
696.939374ms,true,-,May  8 14:15:02.337932241
590.067069ms,true,-,May  8 14:15:02.337941704
693.71298ms,true,-,May  8 14:15:02.337965041
999.629571ms,true,-,May  8 14:15:02.338012451
1.887380369s,true,-,May  8 14:15:02.338021522
303.019445ms,true,-,May  8 14:15:02.338089167
693.719949ms,true,-,May  8 14:15:02.338116500
693.302042ms,true,-,May  8 14:15:02.338170181
801.993332ms,true,-,May  8 14:15:02.338248080
594.46779ms,true,-,May  8 14:15:02.338273826
303.458342ms,true,-,May  8 14:15:02.338305846
697.213209ms,true,-,May  8 14:15:02.338354354
898.041257ms,true,-,May  8 14:15:02.338364913
1.196064063s,true,-,May  8 14:15:02.338376526
805.70012ms,true,-,May  8 14:15:02.338402886
697.200213ms,true,-,May  8 14:15:02.338497291
405.195427ms,true,-,May  8 14:15:02.338497437
699.948134ms,true,-,May  8 14:15:02.338567415
695.963662ms,true,-,May  8 14:15:02.338572510
699.141481ms,true,-,May  8 14:15:02.338594900
999.385449ms,true,-,May  8 14:15:02.338695800
1.197431736s,true,-,May  8 14:15:02.338712463
595.915432ms,true,-,May  8 14:15:02.338789962
693.369389ms,true,-,May  8 14:15:02.338901684
695.21063ms,true,-,May  8 14:15:02.339236027
1.191611159s,true,-,May  8 14:15:02.339332574
1.09762945s,true,-,May  8 14:15:02.339447055
802.531171ms,true,-,May  8 14:15:02.339564967
696.838314ms,true,-,May  8 14:15:02.339637970
695.605139ms,true,-,May  8 14:15:02.339781016
503.781802ms,true,-,May  8 14:15:02.339856398
507.782813ms,true,-,May  8 14:15:02.340375724
1.002269352s,true,-,May  8 14:15:02.340435369
694.221117ms,true,-,May  8 14:15:02.340592372
591.205601ms,true,-,May  8 14:15:02.340647376
803.553786ms,true,-,May  8 14:15:02.340669946
695.697236ms,true,-,May  8 14:15:02.340699269
708.74882ms,true,-,May  8 14:15:02.340786019
592.812773ms,true,-,May  8 14:15:02.340874924
1.496168163s,true,-,May  8 14:15:02.340877749
708.724422ms,true,-,May  8 14:15:02.340924368
699.819085ms,true,-,May  8 14:15:02.340949178
502.793271ms,true,-,May  8 14:15:02.341065748
1.591508823s,true,-,May  8 14:15:02.341065786
695.279996ms,true,-,May  8 14:15:02.341084470
708.472702ms,true,-,May  8 14:15:02.341118506
407.766497ms,true,-,May  8 14:15:02.341130055
704.735328ms,true,-,May  8 14:15:02.341173511
593.553506ms,true,-,May  8 14:15:02.341208718
593.231018ms,true,-,May  8 14:15:02.341337805
1.002333831s,true,-,May  8 14:15:02.341349362
403.021638ms,true,-,May  8 14:15:02.341483832
901.68975ms,true,-,May  8 14:15:02.341499981
696.216402ms,true,-,May  8 14:15:02.341520472
1.194914704s,true,-,May  8 14:15:02.341592702
700.609953ms,true,-,May  8 14:15:02.341593266
1.589839126s,true,-,May  8 14:15:02.341606003
902.722842ms,true,-,May  8 14:15:02.341718096
1.890991146s,true,-,May  8 14:15:02.341721799
1.103823839s,true,-,May  8 14:15:02.341788819
505.347007ms,true,-,May  8 14:15:02.341814547
696.708137ms,true,-,May  8 14:15:02.341869846
1.100810946s,true,-,May  8 14:15:02.341928193
695.798295ms,true,-,May  8 14:15:02.342012243
710.105907ms,true,-,May  8 14:15:02.342062498
695.896742ms,true,-,May  8 14:15:02.342101973
596.531646ms,true,-,May  8 14:15:02.342163225
600.825602ms,true,-,May  8 14:15:02.342165625
1.104366931s,true,-,May  8 14:15:02.342244993
600.86822ms,true,-,May  8 14:15:02.342271368
1.891800134s,true,-,May  8 14:15:02.342271841
696.063198ms,true,-,May  8 14:15:02.342314139
307.186685ms,true,-,May  8 14:15:02.342373025
307.504038ms,true,-,May  8 14:15:02.342453520
697.388584ms,true,-,May  8 14:15:02.342455269
901.987677ms,true,-,May  8 14:15:02.342488182
696.191468ms,true,-,May  8 14:15:02.342564498
809.586337ms,true,-,May  8 14:15:02.342735411
695.894826ms,true,-,May  8 14:15:02.342750575
592.211602ms,true,-,May  8 14:15:02.342755317
596.955114ms,true,-,May  8 14:15:02.342775152
702.026554ms,true,-,May  8 14:15:02.342798033
704.460375ms,true,-,May  8 14:15:02.342805260
697.614881ms,true,-,May  8 14:15:02.342966238
809.968544ms,true,-,May  8 14:15:02.342998936
702.606721ms,true,-,May  8 14:15:02.343000347
701.712548ms,true,-,May  8 14:15:02.343022543
405.56026ms,true,-,May  8 14:15:02.343024146
695.707992ms,true,-,May  8 14:15:02.343105021
808.533045ms,true,-,May  8 14:15:02.343162373
1.098138827s,true,-,May  8 14:15:02.343177810
308.410074ms,true,-,May  8 14:15:02.343181054
1.296609014s,true,-,May  8 14:15:02.343249074
699.375147ms,true,-,May  8 14:15:02.343319415
703.742828ms,true,-,May  8 14:15:02.343332538
699.128083ms,true,-,May  8 14:15:02.343415255
699.408385ms,true,-,May  8 14:15:02.343508317
702.942553ms,true,-,May  8 14:15:02.343533957
1.106018482s,true,-,May  8 14:15:02.343538817
697.223052ms,true,-,May  8 14:15:02.343554692
699.256063ms,true,-,May  8 14:15:02.343669665
703.866343ms,true,-,May  8 14:15:02.343703529
307.239225ms,true,-,May  8 14:15:02.343751854
702.551654ms,true,-,May  8 14:15:02.343765505
698.147138ms,true,-,May  8 14:15:02.343787307
806.550512ms,true,-,May  8 14:15:02.343838659
602.237803ms,true,-,May  8 14:15:02.343891383
1.296462417s,true,-,May  8 14:15:02.343923951
599.092467ms,true,-,May  8 14:15:02.343926008
511.352142ms,true,-,May  8 14:15:02.343975243
711.995841ms,true,-,May  8 14:15:02.343988853
903.270694ms,true,-,May  8 14:15:02.344033793
596.478518ms,true,-,May  8 14:15:02.344059999
905.542202ms,true,-,May  8 14:15:02.344060462
810.965193ms,true,-,May  8 14:15:02.344167010
598.230872ms,true,-,May  8 14:15:02.344171066
699.185711ms,true,-,May  8 14:15:02.344206020
308.747193ms,true,-,May  8 14:15:02.344230347
811.341795ms,true,-,May  8 14:15:02.344289712
1.102069561s,true,-,May  8 14:15:02.344339660
1.50878151s,true,-,May  8 14:15:02.344350974
903.818815ms,true,-,May  8 14:15:02.344362304
1.297492263s,true,-,May  8 14:15:02.344380735
811.835481ms,true,-,May  8 14:15:02.344424224
1.503924008s,true,-,May  8 14:15:02.344496621
702.001481ms,true,-,May  8 14:15:02.344526478
699.52147ms,true,-,May  8 14:15:02.344548942
703.228301ms,true,-,May  8 14:15:02.344575522
505.774884ms,true,-,May  8 14:15:02.344576360
309.37316ms,true,-,May  8 14:15:02.344677480
309.320621ms,true,-,May  8 14:15:02.344685552
1.103388271s,true,-,May  8 14:15:02.344706974
698.470532ms,true,-,May  8 14:15:02.344804596
699.638367ms,true,-,May  8 14:15:02.344810812
1.102553462s,true,-,May  8 14:15:02.344811020
701.141966ms,true,-,May  8 14:15:02.344879242
706.238017ms,true,-,May  8 14:15:02.344896649
703.670757ms,true,-,May  8 14:15:02.344929545
1.008562767s,true,-,May  8 14:15:02.344939177
808.200555ms,true,-,May  8 14:15:02.345015688
1.297962323s,true,-,May  8 14:15:02.345103509
407.837258ms,true,-,May  8 14:15:02.345115459
712.661487ms,true,-,May  8 14:15:02.345180565
308.889334ms,true,-,May  8 14:15:02.345221098
704.838813ms,true,-,May  8 14:15:02.345242704
407.879701ms,true,-,May  8 14:15:02.345258349
704.110628ms,true,-,May  8 14:15:02.345258979
713.275907ms,true,-,May  8 14:15:02.345298345
408.547863ms,true,-,May  8 14:15:02.345407321
412.151682ms,true,-,May  8 14:15:02.345424022
811.75974ms,true,-,May  8 14:15:02.345448135
411.992994ms,true,-,May  8 14:15:02.345452676
507.017764ms,true,-,May  8 14:15:02.345463808
1.593769785s,true,-,May  8 14:15:02.345556594
595.827187ms,true,-,May  8 14:15:02.345625317
704.131419ms,true,-,May  8 14:15:02.345655411
704.586648ms,true,-,May  8 14:15:02.345680998
408.900346ms,true,-,May  8 14:15:02.345863192
600.627112ms,true,-,May  8 14:15:02.345876373
709.539275ms,true,-,May  8 14:15:02.345881945
811.892088ms,true,-,May  8 14:15:02.345930707
706.355042ms,true,-,May  8 14:15:02.345952585
704.990826ms,true,-,May  8 14:15:02.345968991
311.201813ms,true,-,May  8 14:15:02.346050792
713.243061ms,true,-,May  8 14:15:02.346080050
1.504346258s,true,-,May  8 14:15:02.346081644
705.36536ms,true,-,May  8 14:15:02.346126971
703.504819ms,true,-,May  8 14:15:02.346145069
1.895123694s,true,-,May  8 14:15:02.346168271
1.497079269s,true,-,May  8 14:15:02.346191335
711.567942ms,true,-,May  8 14:15:02.346239430
1.204775104s,true,-,May  8 14:15:02.346278242
1.009721709s,true,-,May  8 14:15:02.346279788
598.917848ms,true,-,May  8 14:15:02.346367376
907.467835ms,true,-,May  8 14:15:02.346372331
714.517697ms,true,-,May  8 14:15:02.346394347
1.60285587s,true,-,May  8 14:15:02.346403260
1.104860818s,true,-,May  8 14:15:02.346468411
604.930081ms,true,-,May  8 14:15:02.346511701
813.689514ms,true,-,May  8 14:15:02.346518798
601.673049ms,true,-,May  8 14:15:02.346539072
310.419482ms,true,-,May  8 14:15:02.346562212
813.943867ms,true,-,May  8 14:15:02.346612728
1.200445907s,true,-,May  8 14:15:02.347380372
308.114834ms,true,-,May  8 14:15:02.347473752
1.104273038s,true,-,May  8 14:15:02.347567603
815.291811ms,true,-,May  8 14:15:02.348266068
603.124942ms,true,-,May  8 14:15:02.349253595
1.204235234s,true,-,May  8 14:15:02.349692128
12.90143ms,true,-,May  8 14:15:02.349772830
1.208556223s,true,-,May  8 14:15:02.349908781
711.366094ms,true,-,May  8 14:15:02.349948836
604.402394ms,true,-,May  8 14:15:02.350078097
313.170329ms,true,-,May  8 14:15:02.350211166
813.35838ms,true,-,May  8 14:15:02.350247667
602.765686ms,true,-,May  8 14:15:02.350493119
718.037904ms,true,-,May  8 14:15:02.350619394
910.80774ms,true,-,May  8 14:15:02.350820207
309.339289ms,true,-,May  8 14:15:02.350836043
512.097099ms,true,-,May  8 14:15:02.350846828
602.673731ms,true,-,May  8 14:15:02.350955696
313.223691ms,true,-,May  8 14:15:02.350988247
718.493116ms,true,-,May  8 14:15:02.351071343
706.033638ms,true,-,May  8 14:15:02.351082043
95.628619ms,true,-,May  8 14:15:02.431671580
94.194784ms,true,-,May  8 14:15:02.431741982
95.714109ms,true,-,May  8 14:15:02.431832433
94.405328ms,true,-,May  8 14:15:02.431891667
793.067411ms,true,-,May  8 14:15:02.431969383
94.540738ms,true,-,May  8 14:15:02.431992070
395.202341ms,true,-,May  8 14:15:02.432039465
96.036311ms,true,-,May  8 14:15:02.432052635
96.46034ms,true,-,May  8 14:15:02.432112374
390.406332ms,true,-,May  8 14:15:02.432115577
1.186891728s,true,-,May  8 14:15:02.432125279
94.444453ms,true,-,May  8 14:15:02.432193977
395.862365ms,true,-,May  8 14:15:02.432202210
388.927005ms,true,-,May  8 14:15:02.432277232
94.276683ms,true,-,May  8 14:15:02.432303316
1.190853125s,true,-,May  8 14:15:02.432351915
94.270875ms,true,-,May  8 14:15:02.432365481
389.087615ms,true,-,May  8 14:15:02.432396860
1.300168835s,true,-,May  8 14:15:02.432406021
94.068272ms,true,-,May  8 14:15:02.432427279
1.190960646s,true,-,May  8 14:15:02.432462451
94.580862ms,true,-,May  8 14:15:02.432516066
396.030255ms,true,-,May  8 14:15:02.432536608
391.298899ms,true,-,May  8 14:15:02.432538075
94.310645ms,true,-,May  8 14:15:02.432564831
91.928645ms,true,-,May  8 14:15:02.432602223
94.248446ms,true,-,May  8 14:15:02.432617500
93.063298ms,true,-,May  8 14:15:02.432635153
91.549339ms,true,-,May  8 14:15:02.432671302
94.585407ms,true,-,May  8 14:15:02.432760329
94.48249ms,true,-,May  8 14:15:02.432761231
90.409091ms,true,-,May  8 14:15:02.432786433
94.324345ms,true,-,May  8 14:15:02.432828088
682.521874ms,true,-,May  8 14:15:02.432838120
91.641686ms,true,-,May  8 14:15:02.432877226
91.28689ms,true,-,May  8 14:15:02.432886067
91.824856ms,true,-,May  8 14:15:02.432959674
91.378584ms,true,-,May  8 14:15:02.432975464
389.759715ms,true,-,May  8 14:15:02.432992086
1.591520437s,true,-,May  8 14:15:02.433028639
787.824013ms,true,-,May  8 14:15:02.433036026
95.834202ms,true,-,May  8 14:15:02.433063991
798.512589ms,true,-,May  8 14:15:02.433098285
92.028483ms,true,-,May  8 14:15:02.433102943
91.453712ms,true,-,May  8 14:15:02.433175692
96.366736ms,true,-,May  8 14:15:02.433314548
502.920278ms,true,-,May  8 14:15:02.436508494
793.692751ms,true,-,May  8 14:15:02.436523078
792.485699ms,true,-,May  8 14:15:02.436571180
99.907445ms,true,-,May  8 14:15:02.436574906
791.850008ms,true,-,May  8 14:15:02.436636200
690.635319ms,true,-,May  8 14:15:02.436697861
95.117973ms,true,-,May  8 14:15:02.436728801
202.871217ms,true,-,May  8 14:15:02.436772573
690.77251ms,true,-,May  8 14:15:02.436820963
202.991853ms,true,-,May  8 14:15:02.436821850
798.740395ms,true,-,May  8 14:15:02.436861017
785.613167ms,true,-,May  8 14:15:02.533499495
887.385725ms,true,-,May  8 14:15:02.533528387
2.082810917s,true,-,May  8 14:15:02.533530279
189.436756ms,true,-,May  8 14:15:02.534255172
492.196328ms,true,-,May  8 14:15:02.534451616
1.294957997s,true,-,May  8 14:15:02.534569530
496.797203ms,true,-,May  8 14:15:02.534649028
902.705392ms,true,-,May  8 14:15:02.534721382
192.930553ms,true,-,May  8 14:15:02.535740954
602.561429ms,true,-,May  8 14:15:02.535976712
2.086924904s,true,-,May  8 14:15:02.536158370
995.651086ms,true,-,May  8 14:15:02.536408498
896.029858ms,true,-,May  8 14:15:02.536609117
495.324379ms,true,-,May  8 14:15:02.536831318
790.966493ms,true,-,May  8 14:15:02.537038138
303.34339ms,true,-,May  8 14:15:02.537295720
200.9314ms,true,-,May  8 14:15:02.537541122
201.675819ms,true,-,May  8 14:15:02.537606818
1.004959129s,true,-,May  8 14:15:02.537648947
292.288074ms,true,-,May  8 14:15:02.537692285
1.000940432s,true,-,May  8 14:15:02.537756658
196.686306ms,true,-,May  8 14:15:02.537774628
198.818201ms,true,-,May  8 14:15:02.537776717
896.493498ms,true,-,May  8 14:15:02.537807824
199.243867ms,true,-,May  8 14:15:02.537841831
291.96716ms,true,-,May  8 14:15:02.537943058
1.993457818s,true,-,May  8 14:15:02.537990649
292.031548ms,true,-,May  8 14:15:02.538009796
1.49066073s,true,-,May  8 14:15:02.538011902
292.16172ms,true,-,May  8 14:15:02.538028213
201.297539ms,true,-,May  8 14:15:02.538033454
291.809361ms,true,-,May  8 14:15:02.538057885
1.097445688s,true,-,May  8 14:15:02.538159532
895.349924ms,true,-,May  8 14:15:02.538216793
196.70196ms,true,-,May  8 14:15:02.538227291
503.110239ms,true,-,May  8 14:15:02.538235325
193.812899ms,true,-,May  8 14:15:02.538242534
900.309692ms,true,-,May  8 14:15:02.538242625
900.187557ms,true,-,May  8 14:15:02.538277880
292.660742ms,true,-,May  8 14:15:02.538374594
1.098837635s,true,-,May  8 14:15:02.538397078
193.718166ms,true,-,May  8 14:15:02.538407499
893.515386ms,true,-,May  8 14:15:02.538452969
501.397453ms,true,-,May  8 14:15:02.538462330
195.285985ms,true,-,May  8 14:15:02.538467204
292.34119ms,true,-,May  8 14:15:02.538487784
1.99278554s,true,-,May  8 14:15:02.538616976
788.199842ms,true,-,May  8 14:15:02.538617637
503.538619ms,true,-,May  8 14:15:02.538630710
302.385145ms,true,-,May  8 14:15:02.538718035
1.001863105s,true,-,May  8 14:15:02.538719764
499.831102ms,true,-,May  8 14:15:02.538743788
292.604609ms,true,-,May  8 14:15:02.538756289
500.897874ms,true,-,May  8 14:15:02.538812873
197.63531ms,true,-,May  8 14:15:02.538813254
891.36147ms,true,-,May  8 14:15:02.538865861
196.148161ms,true,-,May  8 14:15:02.538908225
503.240028ms,true,-,May  8 14:15:02.538943592
2.088069169s,true,-,May  8 14:15:02.538947123
292.599594ms,true,-,May  8 14:15:02.538968989
1.006211401s,true,-,May  8 14:15:02.538990231
894.748107ms,true,-,May  8 14:15:02.538993255
797.434537ms,true,-,May  8 14:15:02.538998061
202.244947ms,true,-,May  8 14:15:02.539109902
493.390438ms,true,-,May  8 14:15:02.539138726
1.393829035s,true,-,May  8 14:15:02.539165762
1.005615396s,true,-,May  8 14:15:02.539176791
895.253692ms,true,-,May  8 14:15:02.539199338
501.548976ms,true,-,May  8 14:15:02.539212077
292.949242ms,true,-,May  8 14:15:02.539266048
493.845689ms,true,-,May  8 14:15:02.539326810
1.097927301s,true,-,May  8 14:15:02.539341621
495.362862ms,true,-,May  8 14:15:02.539380084
201.261437ms,true,-,May  8 14:15:02.539381371
1.002350803s,true,-,May  8 14:15:02.539391111
200.159988ms,true,-,May  8 14:15:02.539400611
894.698139ms,true,-,May  8 14:15:02.539494006
907.466012ms,true,-,May  8 14:15:02.539586368
293.297715ms,true,-,May  8 14:15:02.539588311
503.941362ms,true,-,May  8 14:15:02.539623801
602.178212ms,true,-,May  8 14:15:02.539632294
197.571263ms,true,-,May  8 14:15:02.539638638
1.004983162s,true,-,May  8 14:15:02.539672764
898.777388ms,true,-,May  8 14:15:02.539711093
502.824013ms,true,-,May  8 14:15:02.539776172
202.336764ms,true,-,May  8 14:15:02.539832668
197.967997ms,true,-,May  8 14:15:02.539843853
900.990255ms,true,-,May  8 14:15:02.539872801
606.629239ms,true,-,May  8 14:15:02.539890242
503.582067ms,true,-,May  8 14:15:02.539898635
506.300921ms,true,-,May  8 14:15:02.541220397
702.556158ms,true,-,May  8 14:15:02.541337595
1.004224919s,true,-,May  8 14:15:02.541397811
809.657084ms,true,-,May  8 14:15:02.541392671
199.800296ms,true,-,May  8 14:15:02.541618618
905.351346ms,true,-,May  8 14:15:02.541726279
203.57486ms,true,-,May  8 14:15:02.541885074
206.243895ms,true,-,May  8 14:15:02.542546070
303.791058ms,true,-,May  8 14:15:02.542611156
307.170062ms,true,-,May  8 14:15:02.542718812
296.589153ms,true,-,May  8 14:15:02.542749069
497.153987ms,true,-,May  8 14:15:02.542876433
199.881293ms,true,-,May  8 14:15:02.542912139
904.500021ms,true,-,May  8 14:15:02.542966413
308.081686ms,true,-,May  8 14:15:02.543398764
500.826287ms,true,-,May  8 14:15:02.543411692
206.82399ms,true,-,May  8 14:15:02.543452530
704.93209ms,true,-,May  8 14:15:02.543539734
405.346466ms,true,-,May  8 14:15:02.543621662
797.66328ms,true,-,May  8 14:15:02.543642560
307.916688ms,true,-,May  8 14:15:02.543657273
297.479711ms,true,-,May  8 14:15:02.543738487
507.032451ms,true,-,May  8 14:15:02.543819294
610.236289ms,true,-,May  8 14:15:02.543823600
307.746702ms,true,-,May  8 14:15:02.543860703
201.411403ms,true,-,May  8 14:15:02.543871529
298.132869ms,true,-,May  8 14:15:02.543902067
207.45882ms,true,-,May  8 14:15:02.543952622
309.084506ms,true,-,May  8 14:15:02.544121493
298.282949ms,true,-,May  8 14:15:02.544124830
610.634201ms,true,-,May  8 14:15:02.544131761
201.359842ms,true,-,May  8 14:15:02.544139085
506.19754ms,true,-,May  8 14:15:02.544164730
207.898159ms,true,-,May  8 14:15:02.544168319
899.797789ms,true,-,May  8 14:15:02.544169336
308.26976ms,true,-,May  8 14:15:02.544201789
200.872355ms,true,-,May  8 14:15:02.544207784
202.307466ms,true,-,May  8 14:15:02.544239057
305.575608ms,true,-,May  8 14:15:02.544281596
812.638172ms,true,-,May  8 14:15:02.544353303
502.795056ms,true,-,May  8 14:15:02.544377701
200.970558ms,true,-,May  8 14:15:02.544389187
509.252812ms,true,-,May  8 14:15:02.544419872
503.127605ms,true,-,May  8 14:15:02.544424423
202.40887ms,true,-,May  8 14:15:02.544427150
509.458141ms,true,-,May  8 14:15:02.544439660
911.936457ms,true,-,May  8 14:15:02.544448916
911.616343ms,true,-,May  8 14:15:02.544504283
305.17698ms,true,-,May  8 14:15:02.544531160
203.652082ms,true,-,May  8 14:15:02.544532748
908.088293ms,true,-,May  8 14:15:02.544578359
199.048187ms,true,-,May  8 14:15:02.544608860
904.40403ms,true,-,May  8 14:15:02.544622714
903.4957ms,true,-,May  8 14:15:02.544668601
202.375519ms,true,-,May  8 14:15:02.545442280
289.89672ms,true,-,May  8 14:15:02.632651555
294.908364ms,true,-,May  8 14:15:02.632660270
596.175321ms,true,-,May  8 14:15:02.632790554
294.450844ms,true,-,May  8 14:15:02.632951853
297.237483ms,true,-,May  8 14:15:02.633118202
591.759568ms,true,-,May  8 14:15:02.633192059
989.779119ms,true,-,May  8 14:15:02.635183110
295.410098ms,true,-,May  8 14:15:02.635194289
593.684086ms,true,-,May  8 14:15:02.635403444
95.021988ms,true,-,May  8 14:15:02.636752448
599.425019ms,true,-,May  8 14:15:02.639965346
994.505715ms,true,-,May  8 14:15:02.640020615
894.529813ms,true,-,May  8 14:15:02.640029965
1.008043327s,true,-,May  8 14:15:02.640083613
807.318768ms,true,-,May  8 14:15:02.640144731
604.035308ms,true,-,May  8 14:15:02.640180709
892.620138ms,true,-,May  8 14:15:02.640234064
605.149086ms,true,-,May  8 14:15:02.640304287
598.37951ms,true,-,May  8 14:15:02.640809234
2.190239723s,true,-,May  8 14:15:02.641382721
1.891725134s,true,-,May  8 14:15:02.641449340
403.521408ms,true,-,May  8 14:15:02.642445762
1.003650641s,true,-,May  8 14:15:02.642453162
2.419278ms,true,-,May  8 14:15:02.642603885
305.519573ms,true,-,May  8 14:15:02.642641662
1.890921638s,true,-,May  8 14:15:02.642652637
1.504192268s,true,-,May  8 14:15:02.642659726
299.157678ms,true,-,May  8 14:15:02.642716577
892.329667ms,true,-,May  8 14:15:02.642743911
99.263984ms,true,-,May  8 14:15:02.642926740
2.956653ms,true,-,May  8 14:15:02.642930888
98.769358ms,true,-,May  8 14:15:02.642940366
299.962418ms,true,-,May  8 14:15:02.642965378
1.106152356s,true,-,May  8 14:15:02.643150290
607.067526ms,true,-,May  8 14:15:02.643153419
306.706964ms,true,-,May  8 14:15:02.643185665
3.230904ms,true,-,May  8 14:15:02.643259905
300.983968ms,true,-,May  8 14:15:02.643292521
210.362907ms,true,-,May  8 14:15:02.643342590
293.907609ms,true,-,May  8 14:15:02.643866129
307.5835ms,true,-,May  8 14:15:02.643952377
3.918101ms,true,-,May  8 14:15:02.643956430
3.901129ms,true,-,May  8 14:15:02.643992553
406.091913ms,true,-,May  8 14:15:02.644051516
298.021895ms,true,-,May  8 14:15:02.644107672
294.184354ms,true,-,May  8 14:15:02.644141579
3.991815ms,true,-,May  8 14:15:02.644145931
300.249262ms,true,-,May  8 14:15:02.644146065
101.920887ms,true,-,May  8 14:15:02.644808389
897.300724ms,true,-,May  8 14:15:02.644941407
9.514201ms,true,-,May  8 14:15:02.644958978
299.118625ms,true,-,May  8 14:15:02.645004979
307.533459ms,true,-,May  8 14:15:02.645062941
609.750981ms,true,-,May  8 14:15:02.645087707
300.55422ms,true,-,May  8 14:15:02.645132609
105.994454ms,true,-,May  8 14:15:02.645493268
12.399672ms,true,-,May  8 14:15:02.645593705
301.151378ms,true,-,May  8 14:15:02.645651373
1.109368841s,true,-,May  8 14:15:02.645723498
102.163362ms,true,-,May  8 14:15:02.646070862
603.258471ms,true,-,May  8 14:15:02.646721454
611.269751ms,true,-,May  8 14:15:02.647305737
304.044849ms,true,-,May  8 14:15:02.647368179
307.136413ms,true,-,May  8 14:15:02.647579082
311.823069ms,true,-,May  8 14:15:02.647616444
298.489454ms,true,-,May  8 14:15:02.648189937
399.882701ms,true,-,May  8 14:15:02.735385497
395.775735ms,true,-,May  8 14:15:02.735417591
1.088344373s,true,-,May  8 14:15:02.735457647
489.928868ms,true,-,May  8 14:15:02.735494363
695.633176ms,true,-,May  8 14:15:02.735516609
990.534625ms,true,-,May  8 14:15:02.735650231
191.419439ms,true,-,May  8 14:15:02.735664439
390.303159ms,true,-,May  8 14:15:02.735715180
1.294822559s,true,-,May  8 14:15:02.735728449
1.490062421s,true,-,May  8 14:15:02.735748458
390.233571ms,true,-,May  8 14:15:02.736640497
1.0977451s,true,-,May  8 14:15:02.737443117
1.105547491s,true,-,May  8 14:15:02.737971101
700.107803ms,true,-,May  8 14:15:02.737993153
701.432298ms,true,-,May  8 14:15:02.738064899
698.533734ms,true,-,May  8 14:15:02.738089165
495.625198ms,true,-,May  8 14:15:02.832050223
1.083259475s,true,-,May  8 14:15:02.832090106
399.907404ms,true,-,May  8 14:15:02.832188225
494.275537ms,true,-,May  8 14:15:02.832205074
490.777028ms,true,-,May  8 14:15:02.832269394
486.235326ms,true,-,May  8 14:15:02.832289786
796.596872ms,true,-,May  8 14:15:02.832347649
188.28617ms,true,-,May  8 14:15:02.832436611
585.986919ms,true,-,May  8 14:15:02.832459531
297.924828ms,true,-,May  8 14:15:02.832505252
294.51397ms,true,-,May  8 14:15:02.832529685
288.418508ms,true,-,May  8 14:15:02.832555048
399.608562ms,true,-,May  8 14:15:02.832572449
492.269447ms,true,-,May  8 14:15:02.833996013
489.48084ms,true,-,May  8 14:15:02.834190698
