
Number of requests,Medium response time,Error percentage,Throughput
66000,796.042385ms,0,672.6082574304675
Type,Requests per second,Duration,
rest,10000,3s,
rest,12000,3s,
Response time,Success,Error,End time
593.224973ms,true,-,May  8 14:27:19.445657542
190.469836ms,true,-,May  8 14:27:19.445947362
400.213468ms,true,-,May  8 14:27:19.446096081
1.386486711s,true,-,May  8 14:27:19.446580794
1.605778813s,true,-,May  8 14:27:19.446677729
1.308622556s,true,-,May  8 14:27:19.447046987
613.025808ms,true,-,May  8 14:27:19.447687425
1.014072069s,true,-,May  8 14:27:19.447834260
115.658401ms,true,-,May  8 14:27:19.447874601
1.698710026s,true,-,May  8 14:27:19.532181040
1.293208287s,true,-,May  8 14:27:19.532344161
1.88632717s,true,-,May  8 14:27:19.532674846
1.586967515s,true,-,May  8 14:27:19.534390951
3.686780059s,true,-,May  8 14:27:19.534393536
388.119977ms,true,-,May  8 14:27:19.534433268
2.889085399s,true,-,May  8 14:27:19.534512170
499.326767ms,true,-,May  8 14:27:19.534526919
1.198468509s,true,-,May  8 14:27:19.534648502
1.484580843s,true,-,May  8 14:27:19.534674964
889.967928ms,true,-,May  8 14:27:19.534835088
300.480306ms,true,-,May  8 14:27:19.534886092
1.484803835s,true,-,May  8 14:27:19.534894209
278.465033ms,true,-,May  8 14:27:19.534931170
898.903874ms,true,-,May  8 14:27:19.535435968
2.095766587s,true,-,May  8 14:27:19.535850244
684.442285ms,true,-,May  8 14:27:19.535859632
596.211369ms,true,-,May  8 14:27:19.535900606
979.738833ms,true,-,May  8 14:27:19.535923806
2.495804916s,true,-,May  8 14:27:19.536092807
292.089483ms,true,-,May  8 14:27:19.537267554
1.595736122s,true,-,May  8 14:27:19.538124749
1.595974433s,true,-,May  8 14:27:19.538298790
282.287461ms,true,-,May  8 14:27:19.538387937
386.21068ms,true,-,May  8 14:27:19.538392286
993.46383ms,true,-,May  8 14:27:19.538444987
2.288218661s,true,-,May  8 14:27:19.538464352
202.874085ms,true,-,May  8 14:27:19.538507470
1.270599166s,true,-,May  8 14:27:19.539214981
1.707455648s,true,-,May  8 14:27:19.540286404
1.999583938s,true,-,May  8 14:27:19.633895438
1.0781637s,true,-,May  8 14:27:19.633904820
282.024663ms,true,-,May  8 14:27:19.633940747
692.002291ms,true,-,May  8 14:27:19.633961323
385.974194ms,true,-,May  8 14:27:19.634028116
1.189471665s,true,-,May  8 14:27:19.634029697
1.687614022s,true,-,May  8 14:27:19.634028282
1.495017043s,true,-,May  8 14:27:19.634221632
398.604283ms,true,-,May  8 14:27:19.634247723
778.636382ms,true,-,May  8 14:27:19.634885970
1.093955324s,true,-,May  8 14:27:19.634906271
780.018494ms,true,-,May  8 14:27:19.634926894
1.397562627s,true,-,May  8 14:27:19.635122667
496.02172ms,true,-,May  8 14:27:19.637491020
780.917166ms,true,-,May  8 14:27:19.637574890
388.075581ms,true,-,May  8 14:27:19.637601103
781.607657ms,true,-,May  8 14:27:19.638718377
291.57617ms,true,-,May  8 14:27:19.638811281
2.58437578s,true,-,May  8 14:27:19.638817306
1.705459084s,true,-,May  8 14:27:19.638835887
1.592826782s,true,-,May  8 14:27:19.640780959
2.294486748s,true,-,May  8 14:27:19.640781589
1.894585707s,true,-,May  8 14:27:19.641122526
1.304127377s,true,-,May  8 14:27:19.641135985
2.09327083s,true,-,May  8 14:27:19.641187972
892.701539ms,true,-,May  8 14:27:19.641594866
2.391573317s,true,-,May  8 14:27:19.641594838
284.995994ms,true,-,May  8 14:27:19.641602760
398.323471ms,true,-,May  8 14:27:19.641880558
2.392767547s,true,-,May  8 14:27:19.641880690
299.133248ms,true,-,May  8 14:27:19.646548897
705.582211ms,true,-,May  8 14:27:19.646631878
414.63817ms,true,-,May  8 14:27:19.648978206
394.571663ms,true,-,May  8 14:27:19.649389024
499.022963ms,true,-,May  8 14:27:19.650105360
295.778664ms,true,-,May  8 14:27:19.650427222
504.614498ms,true,-,May  8 14:27:19.650513123
1.210051805s,true,-,May  8 14:27:19.650525450
1.380353122s,true,-,May  8 14:27:19.650793266
901.985199ms,true,-,May  8 14:27:19.651062314
416.959246ms,true,-,May  8 14:27:19.651307216
706.82872ms,true,-,May  8 14:27:19.651339518
1.810679083s,true,-,May  8 14:27:19.651446099
1.59100596s,true,-,May  8 14:27:19.651933156
499.981964ms,true,-,May  8 14:27:19.652255407
917.788337ms,true,-,May  8 14:27:19.652465653
1.095800191s,true,-,May  8 14:27:19.652447718
301.230371ms,true,-,May  8 14:27:19.652536159
1.008783395s,true,-,May  8 14:27:19.652543533
613.167861ms,true,-,May  8 14:27:19.652629186
795.017661ms,true,-,May  8 14:27:19.652803415
1.815908991s,true,-,May  8 14:27:19.653076021
294.342799ms,true,-,May  8 14:27:19.653092801
301.846317ms,true,-,May  8 14:27:19.654016636
900.408415ms,true,-,May  8 14:27:19.654325783
798.045538ms,true,-,May  8 14:27:19.654416026
1.517781614s,true,-,May  8 14:27:19.654535637
615.317154ms,true,-,May  8 14:27:19.654721063
1.401388039s,true,-,May  8 14:27:19.654924380
298.529659ms,true,-,May  8 14:27:19.655065882
721.96619ms,true,-,May  8 14:27:19.655150918
504.204412ms,true,-,May  8 14:27:19.655204466
798.327522ms,true,-,May  8 14:27:19.655222229
1.72076932s,true,-,May  8 14:27:19.655225771
1.712997172s,true,-,May  8 14:27:19.655249254
797.252745ms,true,-,May  8 14:27:19.655264547
501.914415ms,true,-,May  8 14:27:19.655286612
808.207844ms,true,-,May  8 14:27:19.655288476
294.41365ms,true,-,May  8 14:27:19.655452949
799.485096ms,true,-,May  8 14:27:19.655666170
1.396211343s,true,-,May  8 14:27:19.655702499
503.234193ms,true,-,May  8 14:27:19.655754128
1.120496963s,true,-,May  8 14:27:19.656047137
908.131138ms,true,-,May  8 14:27:19.656050318
403.744179ms,true,-,May  8 14:27:19.656125732
1.60479365s,true,-,May  8 14:27:19.656423467
2.012143872s,true,-,May  8 14:27:19.656468489
2.112257502s,true,-,May  8 14:27:19.656694479
300.120735ms,true,-,May  8 14:27:19.656735535
798.603886ms,true,-,May  8 14:27:19.656757778
2.318337013s,true,-,May  8 14:27:19.657080909
1.722042868s,true,-,May  8 14:27:19.657294690
1.322733353s,true,-,May  8 14:27:19.657307714
1.924361365s,true,-,May  8 14:27:19.657589534
804.102588ms,true,-,May  8 14:27:19.657694173
1.418588114s,true,-,May  8 14:27:19.657694868
1.509601023s,true,-,May  8 14:27:19.657721428
1.922571419s,true,-,May  8 14:27:19.657729739
1.407342878s,true,-,May  8 14:27:19.658410259
311.442846ms,true,-,May  8 14:27:19.658755429
2.01354511s,true,-,May  8 14:27:19.659657716
625.451759ms,true,-,May  8 14:27:19.666343647
627.689556ms,true,-,May  8 14:27:19.667002680
1.025432228s,true,-,May  8 14:27:19.667174657
1.433596052s,true,-,May  8 14:27:19.667869534
518.005102ms,true,-,May  8 14:27:19.667920433
1.681390517s,true,-,May  8 14:27:19.731662085
1.475948391s,true,-,May  8 14:27:19.733611970
490.553321ms,true,-,May  8 14:27:19.733638682
699.546357ms,true,-,May  8 14:27:19.733801562
1.399796029s,true,-,May  8 14:27:19.733806459
1.785603969s,true,-,May  8 14:27:19.733864711
1.390857278s,true,-,May  8 14:27:19.734745869
791.732477ms,true,-,May  8 14:27:19.735706893
500.280814ms,true,-,May  8 14:27:19.735711814
1.599980175s,true,-,May  8 14:27:19.735722670
1.196696559s,true,-,May  8 14:27:19.735862094
590.772331ms,true,-,May  8 14:27:19.735878150
1.199941684s,true,-,May  8 14:27:19.735895189
589.879974ms,true,-,May  8 14:27:19.736365746
1.698149036s,true,-,May  8 14:27:19.736562970
203.911937ms,true,-,May  8 14:27:19.736599929
1.103706433s,true,-,May  8 14:27:19.737219292
4.598062ms,true,-,May  8 14:27:19.738266106
791.520848ms,true,-,May  8 14:27:19.739394125
890.878372ms,true,-,May  8 14:27:19.739395147
407.086822ms,true,-,May  8 14:27:19.739395288
1.004912252s,true,-,May  8 14:27:19.739413351
1.593101228s,true,-,May  8 14:27:19.739476645
102.411227ms,true,-,May  8 14:27:19.739909253
200.161575ms,true,-,May  8 14:27:19.740456732
1.792998056s,true,-,May  8 14:27:19.740497168
106.245841ms,true,-,May  8 14:27:19.740501838
2.097207264s,true,-,May  8 14:27:19.740935941
3.100183427s,true,-,May  8 14:27:19.740936711
3.198370272s,true,-,May  8 14:27:19.741210791
494.736067ms,true,-,May  8 14:27:19.741311917
206.873557ms,true,-,May  8 14:27:19.741405730
1.702976736s,true,-,May  8 14:27:19.741617109
802.078498ms,true,-,May  8 14:27:19.741715487
885.59676ms,true,-,May  8 14:27:19.741793297
993.746703ms,true,-,May  8 14:27:19.741906212
893.329937ms,true,-,May  8 14:27:19.741915565
1.108726585s,true,-,May  8 14:27:19.742189689
884.304877ms,true,-,May  8 14:27:19.742214077
894.881126ms,true,-,May  8 14:27:19.742626546
1.906717436s,true,-,May  8 14:27:19.743191040
1.693592688s,true,-,May  8 14:27:19.743756498
597.76423ms,true,-,May  8 14:27:19.743832929
1.491480493s,true,-,May  8 14:27:19.743839546
1.198946694s,true,-,May  8 14:27:19.743920237
299.542484ms,true,-,May  8 14:27:19.744070673
2.610204302s,true,-,May  8 14:27:19.744295787
296.452868ms,true,-,May  8 14:27:19.744330986
2.003075051s,true,-,May  8 14:27:19.744332935
2.695525s,true,-,May  8 14:27:19.744414775
487.669569ms,true,-,May  8 14:27:19.744879015
496.317379ms,true,-,May  8 14:27:19.744889474
2.409330221s,true,-,May  8 14:27:19.744909522
110.015587ms,true,-,May  8 14:27:19.744927216
3.692273326s,true,-,May  8 14:27:19.745442599
390.669383ms,true,-,May  8 14:27:19.746430471
391.418305ms,true,-,May  8 14:27:19.747077626
1.110904997s,true,-,May  8 14:27:19.747424470
92.995957ms,true,-,May  8 14:27:19.748221932
396.358516ms,true,-,May  8 14:27:19.748223341
2.498544909s,true,-,May  8 14:27:19.748287734
3.107563523s,true,-,May  8 14:27:19.748482048
1.315707898s,true,-,May  8 14:27:19.749609434
95.033434ms,true,-,May  8 14:27:19.750324825
95.658599ms,true,-,May  8 14:27:19.751415493
100.129284ms,true,-,May  8 14:27:19.752070528
3.491412ms,true,-,May  8 14:27:19.753826510
9.504128ms,true,-,May  8 14:27:19.754956066
9.243728ms,true,-,May  8 14:27:19.755680647
9.161052ms,true,-,May  8 14:27:19.756247982
9.408615ms,true,-,May  8 14:27:19.756838843
9.485217ms,true,-,May  8 14:27:19.757716528
83.773853ms,true,-,May  8 14:27:19.832005813
586.336074ms,true,-,May  8 14:27:19.832235064
599.617558ms,true,-,May  8 14:27:19.832920728
973.942062ms,true,-,May  8 14:27:19.833279059
178.84712ms,true,-,May  8 14:27:19.833387490
1.190757427s,true,-,May  8 14:27:19.833475645
578.765595ms,true,-,May  8 14:27:19.833696893
1.490275682s,true,-,May  8 14:27:19.833827383
788.125116ms,true,-,May  8 14:27:19.833983362
100.582211ms,true,-,May  8 14:27:19.834201900
1.889722755s,true,-,May  8 14:27:19.835586223
595.064479ms,true,-,May  8 14:27:19.835658204
979.255433ms,true,-,May  8 14:27:19.836388092
1.089174715s,true,-,May  8 14:27:19.836920684
1.775997418s,true,-,May  8 14:27:19.837027784
1.089875118s,true,-,May  8 14:27:19.837930902
1.584641s,true,-,May  8 14:27:19.838104837
482.424637ms,true,-,May  8 14:27:19.838153676
393.468539ms,true,-,May  8 14:27:19.839129888
1.990910075s,true,-,May  8 14:27:19.839138204
303.723938ms,true,-,May  8 14:27:19.839165045
598.925049ms,true,-,May  8 14:27:19.839165058
1.104994971s,true,-,May  8 14:27:19.839309713
603.435945ms,true,-,May  8 14:27:19.839870179
1.792089245s,true,-,May  8 14:27:19.839898058
300.675495ms,true,-,May  8 14:27:19.839899179
2.394824814s,true,-,May  8 14:27:19.839908119
2.906773485s,true,-,May  8 14:27:19.841662801
692.068497ms,true,-,May  8 14:27:19.842039040
185.671138ms,true,-,May  8 14:27:19.842983060
691.802272ms,true,-,May  8 14:27:19.844201961
592.12344ms,true,-,May  8 14:27:19.844580031
1.289118177s,true,-,May  8 14:27:19.844714291
112.863902ms,true,-,May  8 14:27:19.844749279
602.787424ms,true,-,May  8 14:27:19.844927436
189.702522ms,true,-,May  8 14:27:19.844997035
101.084983ms,true,-,May  8 14:27:19.845009872
599.69986ms,true,-,May  8 14:27:19.845143491
307.128658ms,true,-,May  8 14:27:19.845599246
510.249868ms,true,-,May  8 14:27:19.845621294
111.914261ms,true,-,May  8 14:27:19.845722929
310.002749ms,true,-,May  8 14:27:19.845907592
1.001155002s,true,-,May  8 14:27:19.847022724
1.584217248s,true,-,May  8 14:27:19.847179562
490.603785ms,true,-,May  8 14:27:19.847342315
491.377561ms,true,-,May  8 14:27:19.847433448
991.46679ms,true,-,May  8 14:27:19.847446220
2.707026753s,true,-,May  8 14:27:19.847641972
1.702846653s,true,-,May  8 14:27:19.847665154
2.010916466s,true,-,May  8 14:27:19.849472459
993.875862ms,true,-,May  8 14:27:19.849485336
916.300156ms,true,-,May  8 14:27:19.849601859
903.262745ms,true,-,May  8 14:27:19.849738799
1.515323531s,true,-,May  8 14:27:19.850380489
5.892986ms,true,-,May  8 14:27:19.850907293
5.742875ms,true,-,May  8 14:27:19.851471758
110.747303ms,true,-,May  8 14:27:19.852064382
1.514145572s,true,-,May  8 14:27:19.852077348
8.070691ms,true,-,May  8 14:27:19.853363306
612.696114ms,true,-,May  8 14:27:19.853541483
11.442604ms,true,-,May  8 14:27:19.853572113
619.44672ms,true,-,May  8 14:27:19.853775107
12.623422ms,true,-,May  8 14:27:19.854441329
8.850971ms,true,-,May  8 14:27:19.854457254
10.330913ms,true,-,May  8 14:27:19.855088614
10.785824ms,true,-,May  8 14:27:19.855371691
10.536778ms,true,-,May  8 14:27:19.855470952
11.80665ms,true,-,May  8 14:27:19.856528042
10.921443ms,true,-,May  8 14:27:19.856548683
13.348635ms,true,-,May  8 14:27:19.856579616
10.926648ms,true,-,May  8 14:27:19.856838915
120.535242ms,true,-,May  8 14:27:19.857760785
12.662464ms,true,-,May  8 14:27:19.857815589
708.443569ms,true,-,May  8 14:27:19.857850869
1.618844288s,true,-,May  8 14:27:19.857862397
1.388414887s,true,-,May  8 14:27:19.932205998
698.22513ms,true,-,May  8 14:27:19.932499638
188.081278ms,true,-,May  8 14:27:19.932499901
1.990751316s,true,-,May  8 14:27:19.938639211
591.547956ms,true,-,May  8 14:27:19.938875908
199.570085ms,true,-,May  8 14:27:19.938970735
1.005808385s,true,-,May  8 14:27:19.939015354
283.791244ms,true,-,May  8 14:27:19.939020099
503.138797ms,true,-,May  8 14:27:19.939043960
696.321953ms,true,-,May  8 14:27:19.939045118
194.142278ms,true,-,May  8 14:27:19.939057674
1.40439334s,true,-,May  8 14:27:19.939057750
589.319099ms,true,-,May  8 14:27:19.939070658
304.989321ms,true,-,May  8 14:27:19.939133405
694.245768ms,true,-,May  8 14:27:19.939456470
789.912614ms,true,-,May  8 14:27:19.939833614
403.91054ms,true,-,May  8 14:27:19.939840281
694.771596ms,true,-,May  8 14:27:19.941097466
586.676071ms,true,-,May  8 14:27:19.941628683
1.998556179s,true,-,May  8 14:27:19.941844043
289.296193ms,true,-,May  8 14:27:19.941930663
92.24954ms,true,-,May  8 14:27:19.941994016
608.172734ms,true,-,May  8 14:27:19.942038633
95.041578ms,true,-,May  8 14:27:19.942070271
406.994589ms,true,-,May  8 14:27:19.943093478
4.012753ms,true,-,May  8 14:27:19.943154817
608.013652ms,true,-,May  8 14:27:19.943267501
89.735958ms,true,-,May  8 14:27:19.943315981
89.710828ms,true,-,May  8 14:27:19.943490110
104.376075ms,true,-,May  8 14:27:19.943548354
1.681051122s,true,-,May  8 14:27:19.944146402
1.199545505s,true,-,May  8 14:27:19.944190024
1.88191634s,true,-,May  8 14:27:19.946013403
312.027445ms,true,-,May  8 14:27:19.946125782
1.092235126s,true,-,May  8 14:27:19.946424184
1.090029732s,true,-,May  8 14:27:19.947296241
501.974202ms,true,-,May  8 14:27:19.947296522
96.95859ms,true,-,May  8 14:27:19.947348119
1.408779697s,true,-,May  8 14:27:19.947940073
2.395562829s,true,-,May  8 14:27:19.947960431
97.423617ms,true,-,May  8 14:27:19.948334651
999.006664ms,true,-,May  8 14:27:20.033049848
1.091246096s,true,-,May  8 14:27:20.033799633
93.964545ms,true,-,May  8 14:27:20.033808231
2.591806856s,true,-,May  8 14:27:20.033808444
784.946911ms,true,-,May  8 14:27:20.033826927
675.64328ms,true,-,May  8 14:27:20.033886125
1.100702751s,true,-,May  8 14:27:20.033886461
1.699035386s,true,-,May  8 14:27:20.034030001
1.984160539s,true,-,May  8 14:27:20.034113382
379.264909ms,true,-,May  8 14:27:20.036005729
688.765082ms,true,-,May  8 14:27:20.036077535
97.056302ms,true,-,May  8 14:27:20.036107558
601.864309ms,true,-,May  8 14:27:20.036871992
185.487522ms,true,-,May  8 14:27:20.036965990
1.400735847s,true,-,May  8 14:27:20.037062268
371.391792ms,true,-,May  8 14:27:20.037741482
105.846913ms,true,-,May  8 14:27:20.038354268
1.990758398s,true,-,May  8 14:27:20.038724231
1.696082378s,true,-,May  8 14:27:20.038800044
1.493976472s,true,-,May  8 14:27:20.038876297
679.187996ms,true,-,May  8 14:27:20.038907398
677.859404ms,true,-,May  8 14:27:20.038910965
789.247311ms,true,-,May  8 14:27:20.038932543
100.001745ms,true,-,May  8 14:27:20.038976760
1.699610071s,true,-,May  8 14:27:20.039073174
199.197385ms,true,-,May  8 14:27:20.039100451
191.504398ms,true,-,May  8 14:27:20.039185151
1.304988513s,true,-,May  8 14:27:20.039383952
3.389330704s,true,-,May  8 14:27:20.039663080
507.461202ms,true,-,May  8 14:27:20.039812647
1.186267497s,true,-,May  8 14:27:20.040474377
1.705862405s,true,-,May  8 14:27:20.040499081
502.462979ms,true,-,May  8 14:27:20.040593770
604.541091ms,true,-,May  8 14:27:20.040601959
894.291246ms,true,-,May  8 14:27:20.040626680
2.484385466s,true,-,May  8 14:27:20.040673111
894.938342ms,true,-,May  8 14:27:20.041329120
9.191216ms,true,-,May  8 14:27:20.042996702
387.475161ms,true,-,May  8 14:27:20.043603501
104.585492ms,true,-,May  8 14:27:20.043634603
303.257263ms,true,-,May  8 14:27:20.043719979
6.037294ms,true,-,May  8 14:27:20.043783133
388.106206ms,true,-,May  8 14:27:20.043822578
689.449577ms,true,-,May  8 14:27:20.044321576
388.999975ms,true,-,May  8 14:27:20.044457151
1.405782282s,true,-,May  8 14:27:20.044554578
1.105028342s,true,-,May  8 14:27:20.044592002
204.697549ms,true,-,May  8 14:27:20.044601640
306.372546ms,true,-,May  8 14:27:20.044645804
195.172472ms,true,-,May  8 14:27:20.044781070
687.1692ms,true,-,May  8 14:27:20.044797377
1.489578571s,true,-,May  8 14:27:20.044815016
1.198278395s,true,-,May  8 14:27:20.045325888
611.970712ms,true,-,May  8 14:27:20.045332932
798.070521ms,true,-,May  8 14:27:20.045420160
2.394472058s,true,-,May  8 14:27:20.045439485
698.60495ms,true,-,May  8 14:27:20.045977740
903.38752ms,true,-,May  8 14:27:20.046158831
687.927959ms,true,-,May  8 14:27:20.047639015
1.493537512s,true,-,May  8 14:27:20.047672384
1.10629388s,true,-,May  8 14:27:20.047750189
406.649981ms,true,-,May  8 14:27:20.047777050
195.810106ms,true,-,May  8 14:27:20.047890978
1.581901471s,true,-,May  8 14:27:20.137021703
1.398061597s,true,-,May  8 14:27:20.138238740
778.46595ms,true,-,May  8 14:27:20.138320030
199.31412ms,true,-,May  8 14:27:20.138388775
1.192817617s,true,-,May  8 14:27:20.138998941
482.667532ms,true,-,May  8 14:27:20.139098447
283.879596ms,true,-,May  8 14:27:20.139256150
1.598220248s,true,-,May  8 14:27:20.140058278
1.492161889s,true,-,May  8 14:27:20.140738794
2.891446503s,true,-,May  8 14:27:20.141002039
607.132354ms,true,-,May  8 14:27:20.142024036
1.498200682s,true,-,May  8 14:27:20.142279424
708.705733ms,true,-,May  8 14:27:20.142467853
2.703939835s,true,-,May  8 14:27:20.142260773
295.353309ms,true,-,May  8 14:27:20.142544730
492.386738ms,true,-,May  8 14:27:20.143189315
109.404665ms,true,-,May  8 14:27:20.143297023
1.287258665s,true,-,May  8 14:27:20.143445611
2.193145497s,true,-,May  8 14:27:20.143580010
899.84291ms,true,-,May  8 14:27:20.143630265
1.505923288s,true,-,May  8 14:27:20.143687819
1.211064094s,true,-,May  8 14:27:20.144338688
287.395882ms,true,-,May  8 14:27:20.145160001
1.411359547s,true,-,May  8 14:27:20.145708342
3.408997025s,true,-,May  8 14:27:20.145776165
1.807598448s,true,-,May  8 14:27:20.145855884
3.395052043s,true,-,May  8 14:27:20.145981476
410.233729ms,true,-,May  8 14:27:20.146135691
898.966478ms,true,-,May  8 14:27:20.146201222
711.176968ms,true,-,May  8 14:27:20.146203972
785.349787ms,true,-,May  8 14:27:20.146253830
1.799023338s,true,-,May  8 14:27:20.146415909
1.293278995s,true,-,May  8 14:27:20.146582914
487.364128ms,true,-,May  8 14:27:20.147028596
1.290588411s,true,-,May  8 14:27:20.147055487
1.293725351s,true,-,May  8 14:27:20.147366658
489.671856ms,true,-,May  8 14:27:20.147369092
104.027975ms,true,-,May  8 14:27:20.147854624
411.333309ms,true,-,May  8 14:27:20.147902148
1.108702806s,true,-,May  8 14:27:20.147975937
1.408032769s,true,-,May  8 14:27:20.148188870
2.606334507s,true,-,May  8 14:27:20.148292070
493.778909ms,true,-,May  8 14:27:20.148509144
2.010426161s,true,-,May  8 14:27:20.148912656
794.339377ms,true,-,May  8 14:27:20.148955827
1.294543139s,true,-,May  8 14:27:20.149247177
2.089501787s,true,-,May  8 14:27:20.149444645
317.22051ms,true,-,May  8 14:27:20.149467412
1.401571911s,true,-,May  8 14:27:20.149549228
408.036646ms,true,-,May  8 14:27:20.149659617
409.37101ms,true,-,May  8 14:27:20.149877906
316.65097ms,true,-,May  8 14:27:20.150044627
803.006959ms,true,-,May  8 14:27:20.150267029
491.950575ms,true,-,May  8 14:27:20.150710386
791.321319ms,true,-,May  8 14:27:20.150733924
998.564ms,true,-,May  8 14:27:20.150752805
1.897587477s,true,-,May  8 14:27:20.150794207
799.934584ms,true,-,May  8 14:27:20.150942306
902.49167ms,true,-,May  8 14:27:20.151256283
903.454782ms,true,-,May  8 14:27:20.151457402
718.067041ms,true,-,May  8 14:27:20.151544640
1.00505939s,true,-,May  8 14:27:20.151638255
1.91829384s,true,-,May  8 14:27:20.151650241
409.482799ms,true,-,May  8 14:27:20.151702253
212.743737ms,true,-,May  8 14:27:20.151764642
501.442306ms,true,-,May  8 14:27:20.151877885
1.518427685s,true,-,May  8 14:27:20.152165978
2.320032151s,true,-,May  8 14:27:20.152430944
497.232469ms,true,-,May  8 14:27:20.152500821
500.133317ms,true,-,May  8 14:27:20.152630442
408.373636ms,true,-,May  8 14:27:20.152711147
918.72581ms,true,-,May  8 14:27:20.153101723
1.198305908s,true,-,May  8 14:27:20.232504982
94.567152ms,true,-,May  8 14:27:20.232893352
1.892643771s,true,-,May  8 14:27:20.233869856
493.063298ms,true,-,May  8 14:27:20.234006249
2.16985513s,true,-,May  8 14:27:20.234006405
901.901146ms,true,-,May  8 14:27:20.234014924
81.12701ms,true,-,May  8 14:27:20.234231865
490.598161ms,true,-,May  8 14:27:20.234444034
576.807315ms,true,-,May  8 14:27:20.234506193
2.495471202s,true,-,May  8 14:27:20.235064237
199.053817ms,true,-,May  8 14:27:20.235135516
578.679465ms,true,-,May  8 14:27:20.235154286
2.496490044s,true,-,May  8 14:27:20.235185002
1.48747169s,true,-,May  8 14:27:20.235311858
582.336904ms,true,-,May  8 14:27:20.235418601
1.486889399s,true,-,May  8 14:27:20.235826843
384.151647ms,true,-,May  8 14:27:20.236219959
2.0018931s,true,-,May  8 14:27:20.236272241
981.799874ms,true,-,May  8 14:27:20.236670984
398.514377ms,true,-,May  8 14:27:20.236674660
571.33753ms,true,-,May  8 14:27:20.238347437
703.549975ms,true,-,May  8 14:27:20.238393234
1.593898115s,true,-,May  8 14:27:20.238410571
1.683488389s,true,-,May  8 14:27:20.238685328
1.973028578s,true,-,May  8 14:27:20.238802206
502.555841ms,true,-,May  8 14:27:20.239160394
707.055689ms,true,-,May  8 14:27:20.239404739
299.722797ms,true,-,May  8 14:27:20.239560181
3.191103325s,true,-,May  8 14:27:20.240236997
1.206910399s,true,-,May  8 14:27:20.240874708
2.292835612s,true,-,May  8 14:27:20.240993915
994.924786ms,true,-,May  8 14:27:20.241543055
196.846412ms,true,-,May  8 14:27:20.241664944
2.193523846s,true,-,May  8 14:27:20.242522162
1.608893173s,true,-,May  8 14:27:20.242533568
1.394336684s,true,-,May  8 14:27:20.242655708
906.309304ms,true,-,May  8 14:27:20.242786007
586.841309ms,true,-,May  8 14:27:20.242892936
1.394603277s,true,-,May  8 14:27:20.243018136
198.691399ms,true,-,May  8 14:27:20.243250237
492.326414ms,true,-,May  8 14:27:20.244404592
297.131784ms,true,-,May  8 14:27:20.244435585
893.422632ms,true,-,May  8 14:27:20.244758411
995.915691ms,true,-,May  8 14:27:20.244817282
2.193976415s,true,-,May  8 14:27:20.244837786
604.099811ms,true,-,May  8 14:27:20.245701615
391.33992ms,true,-,May  8 14:27:20.245800956
1.392093955s,true,-,May  8 14:27:20.247102713
208.241921ms,true,-,May  8 14:27:20.247153741
811.93499ms,true,-,May  8 14:27:20.247191547
2.210035247s,true,-,May  8 14:27:20.247255846
6.835065ms,true,-,May  8 14:27:20.247716316
512.078247ms,true,-,May  8 14:27:20.247807328
7.260719ms,true,-,May  8 14:27:20.248260990
409.209406ms,true,-,May  8 14:27:20.248353596
390.929152ms,true,-,May  8 14:27:20.248751551
409.771047ms,true,-,May  8 14:27:20.248907949
504.095265ms,true,-,May  8 14:27:20.249028270
4.219161ms,true,-,May  8 14:27:20.249043348
4.862421ms,true,-,May  8 14:27:20.249705829
307.784845ms,true,-,May  8 14:27:20.249782984
1.312488389s,true,-,May  8 14:27:20.250631011
616.864867ms,true,-,May  8 14:27:20.250884714
1.91208084s,true,-,May  8 14:27:20.251166537
2.698620831s,true,-,May  8 14:27:20.251271672
16.768353ms,true,-,May  8 14:27:20.251281544
2.394802154s,true,-,May  8 14:27:20.251507190
1.504843169s,true,-,May  8 14:27:20.252888512
808.365088ms,true,-,May  8 14:27:20.252981178
718.647863ms,true,-,May  8 14:27:20.253045350
314.020538ms,true,-,May  8 14:27:20.253046353
1.397625766s,true,-,May  8 14:27:20.253049226
19.241671ms,true,-,May  8 14:27:20.253119150
600.128348ms,true,-,May  8 14:27:20.253228165
102.613476ms,true,-,May  8 14:27:20.253874515
1.307899156s,true,-,May  8 14:27:20.253884124
2.404580739s,true,-,May  8 14:27:20.253890648
208.34283ms,true,-,May  8 14:27:20.254323806
2.190422397s,true,-,May  8 14:27:20.255127718
499.443782ms,true,-,May  8 14:27:20.255129343
598.210006ms,true,-,May  8 14:27:20.255296127
415.922698ms,true,-,May  8 14:27:20.255856915
215.287768ms,true,-,May  8 14:27:20.255919092
419.530013ms,true,-,May  8 14:27:20.255946674
513.765763ms,true,-,May  8 14:27:20.256397556
722.083523ms,true,-,May  8 14:27:20.256764688
316.799601ms,true,-,May  8 14:27:20.258434696
212.275356ms,true,-,May  8 14:27:20.258437053
421.53725ms,true,-,May  8 14:27:20.258463837
225.275306ms,true,-,May  8 14:27:20.258471691
1.410555814s,true,-,May  8 14:27:20.258547282
299.632399ms,true,-,May  8 14:27:20.333446387
90.227643ms,true,-,May  8 14:27:20.333485041
90.974589ms,true,-,May  8 14:27:20.333504631
288.226819ms,true,-,May  8 14:27:20.333557696
1.395689834s,true,-,May  8 14:27:20.333682339
92.379113ms,true,-,May  8 14:27:20.333928706
2.272710859s,true,-,May  8 14:27:20.334405478
