
Number of requests,Medium response time,Error percentage,Throughput
794.987729ms,true,-,May  8 14:23:52.050225072
795.413373ms,true,-,May  8 14:23:52.050285602
1.107029322s,true,-,May  8 14:23:52.050293358
710.03205ms,true,-,May  8 14:23:52.050328518
1.511475245s,true,-,May  8 14:23:52.050330388
1.808512543s,true,-,May  8 14:23:52.050375512
1.217268392s,true,-,May  8 14:23:52.050748502
1.016764781s,true,-,May  8 14:23:52.051493548
711.368654ms,true,-,May  8 14:23:52.051538409
1.504117454s,true,-,May  8 14:23:52.051742911
997.653261ms,true,-,May  8 14:23:52.051800666
1.207806731s,true,-,May  8 14:23:52.051801994
795.36393ms,true,-,May  8 14:23:52.051826328
714.126284ms,true,-,May  8 14:23:52.051827537
795.699459ms,true,-,May  8 14:23:52.051834746
812.439089ms,true,-,May  8 14:23:52.051851505
2.11702944s,true,-,May  8 14:23:52.052061667
711.823371ms,true,-,May  8 14:23:52.052088295
1.000368729s,true,-,May  8 14:23:52.052153902
2.008082307s,true,-,May  8 14:23:52.052549749
1.914767271s,true,-,May  8 14:23:52.052887909
903.31928ms,true,-,May  8 14:23:52.052903179
1.019466904s,true,-,May  8 14:23:52.053520533
1.104772522s,true,-,May  8 14:23:52.053723056
1.310437345s,true,-,May  8 14:23:52.053851650
1.520485188s,true,-,May  8 14:23:52.054370592
1.520248761s,true,-,May  8 14:23:52.055372129
1.219783969s,true,-,May  8 14:23:52.055644634
1.019631298s,true,-,May  8 14:23:52.056404226
907.739073ms,true,-,May  8 14:23:52.056881820
716.849319ms,true,-,May  8 14:23:52.057416858
2.115772204s,true,-,May  8 14:23:52.058313403
1.683758147s,true,-,May  8 14:23:52.132111667
2.391506533s,true,-,May  8 14:23:52.132684330
991.197233ms,true,-,May  8 14:23:52.132745390
1.189982222s,true,-,May  8 14:23:52.132747176
2.895414891s,true,-,May  8 14:23:52.132956657
792.09823ms,true,-,May  8 14:23:52.133011562
2.07699118s,true,-,May  8 14:23:52.134931549
689.581704ms,true,-,May  8 14:23:52.135452194
1.192858303s,true,-,May  8 14:23:52.135620168
992.545529ms,true,-,May  8 14:23:52.136621872
604.466262ms,true,-,May  8 14:23:52.136672880
2.79819429s,true,-,May  8 14:23:52.136832923
880.026678ms,true,-,May  8 14:23:52.136905873
1.192997827s,true,-,May  8 14:23:52.136977274
1.303082523s,true,-,May  8 14:23:52.136983628
2.188021837s,true,-,May  8 14:23:52.137000662
589.127644ms,true,-,May  8 14:23:52.137012223
697.909677ms,true,-,May  8 14:23:52.137066947
693.007026ms,true,-,May  8 14:23:52.137115155
1.393967991s,true,-,May  8 14:23:52.137155610
2.085192765s,true,-,May  8 14:23:52.137157040
799.173048ms,true,-,May  8 14:23:52.140549316
1.191393293s,true,-,May  8 14:23:52.140563361
599.748857ms,true,-,May  8 14:23:52.140663270
2.097136915s,true,-,May  8 14:23:52.140861750
695.057376ms,true,-,May  8 14:23:52.140990203
1.603938204s,true,-,May  8 14:23:52.141206525
606.024499ms,true,-,May  8 14:23:52.141240749
1.690382966s,true,-,May  8 14:23:52.141247670
1.70183227s,true,-,May  8 14:23:52.141608613
609.984844ms,true,-,May  8 14:23:52.142374734
507.038206ms,true,-,May  8 14:23:52.142400256
610.008288ms,true,-,May  8 14:23:52.142405189
800.101836ms,true,-,May  8 14:23:52.142410736
1.497038288s,true,-,May  8 14:23:52.142787032
994.878631ms,true,-,May  8 14:23:52.142825564
591.896057ms,true,-,May  8 14:23:52.144008134
887.510701ms,true,-,May  8 14:23:52.144059175
505.235651ms,true,-,May  8 14:23:52.144061030
802.73347ms,true,-,May  8 14:23:52.144065589
1.186849919s,true,-,May  8 14:23:52.144076737
608.707583ms,true,-,May  8 14:23:52.144162252
806.458195ms,true,-,May  8 14:23:52.144211613
588.634789ms,true,-,May  8 14:23:52.144288093
504.650058ms,true,-,May  8 14:23:52.144681497
611.805153ms,true,-,May  8 14:23:52.145399397
1.107930771s,true,-,May  8 14:23:52.145936706
592.711833ms,true,-,May  8 14:23:52.146051763
601.886948ms,true,-,May  8 14:23:52.146077217
2.101804352s,true,-,May  8 14:23:52.146079277
596.324129ms,true,-,May  8 14:23:52.146211874
891.320455ms,true,-,May  8 14:23:52.147842584
599.40612ms,true,-,May  8 14:23:52.148224858
704.00611ms,true,-,May  8 14:23:52.148474553
2.202808917s,true,-,May  8 14:23:52.148690476
708.952488ms,true,-,May  8 14:23:52.149784917
709.372872ms,true,-,May  8 14:23:52.150239757
975.957611ms,true,-,May  8 14:23:52.232859706
686.491722ms,true,-,May  8 14:23:52.232892346
588.411047ms,true,-,May  8 14:23:52.232921100
699.234403ms,true,-,May  8 14:23:52.232973033
594.249538ms,true,-,May  8 14:23:52.233051810
1.694883957s,true,-,May  8 14:23:52.233760572
1.179965154s,true,-,May  8 14:23:52.233844806
2.387217334s,true,-,May  8 14:23:52.235026096
1.186419534s,true,-,May  8 14:23:52.235054317
681.47644ms,true,-,May  8 14:23:52.235104756
1.599882405s,true,-,May  8 14:23:52.235135958
1.298998956s,true,-,May  8 14:23:52.235156434
597.981619ms,true,-,May  8 14:23:52.235165146
1.684056827s,true,-,May  8 14:23:52.235233138
894.112706ms,true,-,May  8 14:23:52.235239447
1.090432744s,true,-,May  8 14:23:52.235244032
790.410496ms,true,-,May  8 14:23:52.235422777
790.837807ms,true,-,May  8 14:23:52.236123337
595.89268ms,true,-,May  8 14:23:52.236704897
589.200009ms,true,-,May  8 14:23:52.236771920
2.290226481s,true,-,May  8 14:23:52.236793122
699.816109ms,true,-,May  8 14:23:52.237445274
502.187746ms,true,-,May  8 14:23:52.237525592
792.341204ms,true,-,May  8 14:23:52.238652197
799.540835ms,true,-,May  8 14:23:52.238663758
1.600433003s,true,-,May  8 14:23:52.238709619
599.894777ms,true,-,May  8 14:23:52.240880779
996.740468ms,true,-,May  8 14:23:52.240914673
797.414888ms,true,-,May  8 14:23:52.240916061
797.161652ms,true,-,May  8 14:23:52.241017961
498.241764ms,true,-,May  8 14:23:52.242113407
1.708341665s,true,-,May  8 14:23:52.242171579
506.758208ms,true,-,May  8 14:23:52.242197609
2.297946409s,true,-,May  8 14:23:52.242197611
688.006751ms,true,-,May  8 14:23:52.242646560
1.504611109s,true,-,May  8 14:23:52.242664757
507.689845ms,true,-,May  8 14:23:52.243111783
688.893558ms,true,-,May  8 14:23:52.243257489
1.307176704s,true,-,May  8 14:23:52.243287818
799.190365ms,true,-,May  8 14:23:52.243542545
507.38264ms,true,-,May  8 14:23:52.244513491
1.110169565s,true,-,May  8 14:23:52.244754151
411.376393ms,true,-,May  8 14:23:52.244851196
712.676478ms,true,-,May  8 14:23:52.244907728
598.86359ms,true,-,May  8 14:23:52.245010284
600.753348ms,true,-,May  8 14:23:52.245034448
601.653112ms,true,-,May  8 14:23:52.245973911
597.747199ms,true,-,May  8 14:23:52.246317818
307.086538ms,true,-,May  8 14:23:52.247372837
601.915113ms,true,-,May  8 14:23:52.247378583
311.133676ms,true,-,May  8 14:23:52.247389017
804.662869ms,true,-,May  8 14:23:52.247396361
603.260762ms,true,-,May  8 14:23:52.247467102
1.807893486s,true,-,May  8 14:23:52.247738783
698.956034ms,true,-,May  8 14:23:52.247910022
692.678828ms,true,-,May  8 14:23:52.248038091
495.74308ms,true,-,May  8 14:23:52.248051507
309.814514ms,true,-,May  8 14:23:52.248289498
308.22152ms,true,-,May  8 14:23:52.248717266
416.150306ms,true,-,May  8 14:23:52.249223919
907.607177ms,true,-,May  8 14:23:52.249246906
513.321123ms,true,-,May  8 14:23:52.249517362
606.707777ms,true,-,May  8 14:23:52.249541224
598.23107ms,true,-,May  8 14:23:52.249853970
779.750091ms,true,-,May  8 14:23:52.332604921
580.884866ms,true,-,May  8 14:23:52.332639687
497.596954ms,true,-,May  8 14:23:52.332662618
589.589171ms,true,-,May  8 14:23:52.332705803
497.678968ms,true,-,May  8 14:23:52.332710650
787.435277ms,true,-,May  8 14:23:52.332711280
780.469586ms,true,-,May  8 14:23:52.333533583
1.376993943s,true,-,May  8 14:23:52.334012209
1.196318561s,true,-,May  8 14:23:52.334388622
589.486731ms,true,-,May  8 14:23:52.334478408
781.667317ms,true,-,May  8 14:23:52.334483077
492.790176ms,true,-,May  8 14:23:52.334503765
1.1863126s,true,-,May  8 14:23:52.334506794
600.070344ms,true,-,May  8 14:23:52.334637595
480.313378ms,true,-,May  8 14:23:52.335807810
899.266852ms,true,-,May  8 14:23:52.336788151
1.28589766s,true,-,May  8 14:23:52.336794949
398.378621ms,true,-,May  8 14:23:52.336831624
1.10252436s,true,-,May  8 14:23:52.337370536
891.11942ms,true,-,May  8 14:23:52.337417130
890.517138ms,true,-,May  8 14:23:52.337517678
1.096053084s,true,-,May  8 14:23:52.337522996
695.41471ms,true,-,May  8 14:23:52.337524462
2.400236239s,true,-,May  8 14:23:52.337603679
1.403530326s,true,-,May  8 14:23:52.337793661
1.395722122s,true,-,May  8 14:23:52.345097440
902.036546ms,true,-,May  8 14:23:52.345320315
789.198851ms,true,-,May  8 14:23:52.345388886
701.645661ms,true,-,May  8 14:23:52.346541674
1.098200903s,true,-,May  8 14:23:52.346987046
810.891067ms,true,-,May  8 14:23:52.347397835
1.39229846s,true,-,May  8 14:23:52.347532012
601.139305ms,true,-,May  8 14:23:52.347546405
203.29759ms,true,-,May  8 14:23:52.347589132
309.722287ms,true,-,May  8 14:23:52.347689969
1.10681001s,true,-,May  8 14:23:52.347885563
294.101021ms,true,-,May  8 14:23:52.347983201
595.455042ms,true,-,May  8 14:23:52.347994772
705.437968ms,true,-,May  8 14:23:52.348452743
393.651158ms,true,-,May  8 14:23:52.432457168
2.68800774s,true,-,May  8 14:23:52.432668699
988.340382ms,true,-,May  8 14:23:52.433055925
791.57382ms,true,-,May  8 14:23:52.434459594
984.740164ms,true,-,May  8 14:23:52.434462849
786.089874ms,true,-,May  8 14:23:52.434472849
880.734335ms,true,-,May  8 14:23:52.434623939
187.388636ms,true,-,May  8 14:23:52.434767281
1.79098449s,true,-,May  8 14:23:52.434833644
297.813799ms,true,-,May  8 14:23:52.434973292
686.9033ms,true,-,May  8 14:23:52.435049569
588.859041ms,true,-,May  8 14:23:52.435061825
792.490488ms,true,-,May  8 14:23:52.435255024
383.207418ms,true,-,May  8 14:23:52.435332976
383.950096ms,true,-,May  8 14:23:52.436108481
703.64589ms,true,-,May  8 14:23:52.436114883
489.292823ms,true,-,May  8 14:23:52.436291867
586.591992ms,true,-,May  8 14:23:52.436311450
404.098411ms,true,-,May  8 14:23:52.437693986
195.125249ms,true,-,May  8 14:23:52.437783227
1.492701448s,true,-,May  8 14:23:52.437804228
301.14552ms,true,-,May  8 14:23:52.437822620
1.181419837s,true,-,May  8 14:23:52.437840777
105.057142ms,true,-,May  8 14:23:52.437875283
189.835331ms,true,-,May  8 14:23:52.437883350
800.687009ms,true,-,May  8 14:23:52.437973403
197.223912ms,true,-,May  8 14:23:52.438147055
689.972094ms,true,-,May  8 14:23:52.438201367
904.109633ms,true,-,May  8 14:23:52.445244540
212.908515ms,true,-,May  8 14:23:52.445969010
706.429838ms,true,-,May  8 14:23:52.446090936
409.155501ms,true,-,May  8 14:23:52.446136839
709.123842ms,true,-,May  8 14:23:52.446247164
297.013985ms,true,-,May  8 14:23:52.446804882
407.184338ms,true,-,May  8 14:23:52.446946683
601.889305ms,true,-,May  8 14:23:52.447000103
807.145934ms,true,-,May  8 14:23:52.447105091
609.111347ms,true,-,May  8 14:23:52.447305088
1.901333199s,true,-,May  8 14:23:52.447324614
2.108450527s,true,-,May  8 14:23:52.447468649
1.110335704s,true,-,May  8 14:23:52.448810289
699.429047ms,true,-,May  8 14:23:52.449903524
306.044891ms,true,-,May  8 14:23:52.450107684
394.682179ms,true,-,May  8 14:23:52.450335874
310.040614ms,true,-,May  8 14:23:52.450598930
810.484278ms,true,-,May  8 14:23:52.450825951
411.41153ms,true,-,May  8 14:23:52.451103378
912.401329ms,true,-,May  8 14:23:52.451380938
704.983205ms,true,-,May  8 14:23:52.451417542
1.398560476s,true,-,May  8 14:23:52.451657472
208.775904ms,true,-,May  8 14:23:52.451893939
598.966474ms,true,-,May  8 14:23:52.452068786
902.091334ms,true,-,May  8 14:23:52.452079845
518.118503ms,true,-,May  8 14:23:52.452094186
808.067939ms,true,-,May  8 14:23:52.452186778
414.358756ms,true,-,May  8 14:23:52.452429450
718.34712ms,true,-,May  8 14:23:52.452739958
805.247398ms,true,-,May  8 14:23:52.452741119
217.499957ms,true,-,May  8 14:23:52.452753233
315.914288ms,true,-,May  8 14:23:52.452825902
811.68249ms,true,-,May  8 14:23:52.452828479
712.986102ms,true,-,May  8 14:23:52.452904396
1.006764207s,true,-,May  8 14:23:52.453055915
205.695855ms,true,-,May  8 14:23:52.453080378
217.960072ms,true,-,May  8 14:23:52.453197645
903.391802ms,true,-,May  8 14:23:52.453218761
896.784565ms,true,-,May  8 14:23:52.453249776
317.6495ms,true,-,May  8 14:23:52.453276379
812.817437ms,true,-,May  8 14:23:52.453422547
915.898514ms,true,-,May  8 14:23:52.453608470
399.619546ms,true,-,May  8 14:23:52.453996071
816.651683ms,true,-,May  8 14:23:52.454043194
310.08247ms,true,-,May  8 14:23:52.454247982
790.581897ms,true,-,May  8 14:23:52.531825412
389.005609ms,true,-,May  8 14:23:52.533073601
392.415149ms,true,-,May  8 14:23:52.533081029
1.093838763s,true,-,May  8 14:23:52.533111285
494.770735ms,true,-,May  8 14:23:52.533174323
682.896364ms,true,-,May  8 14:23:52.534382912
798.937873ms,true,-,May  8 14:23:52.534524440
2.399287501s,true,-,May  8 14:23:52.534928897
2.385137088s,true,-,May  8 14:23:52.535193290
697.033104ms,true,-,May  8 14:23:52.535226693
699.781932ms,true,-,May  8 14:23:52.535241865
997.538724ms,true,-,May  8 14:23:52.535248927
483.393925ms,true,-,May  8 14:23:52.535422465
987.585346ms,true,-,May  8 14:23:52.535559999
982.024528ms,true,-,May  8 14:23:52.535594468
784.207904ms,true,-,May  8 14:23:52.535717533
1.1023654s,true,-,May  8 14:23:52.543386886
994.060816ms,true,-,May  8 14:23:52.543389472
899.075064ms,true,-,May  8 14:23:52.543387143
1.10462407s,true,-,May  8 14:23:52.543739367
1.50924865s,true,-,May  8 14:23:52.543794727
790.955415ms,true,-,May  8 14:23:52.543936704
989.469245ms,true,-,May  8 14:23:52.544103719
794.273627ms,true,-,May  8 14:23:52.544521373
506.43929ms,true,-,May  8 14:23:52.544521899
610.260363ms,true,-,May  8 14:23:52.544529520
991.706466ms,true,-,May  8 14:23:52.544570115
903.434524ms,true,-,May  8 14:23:52.544666219
1.012245361s,true,-,May  8 14:23:52.544667630
799.332552ms,true,-,May  8 14:23:52.545735603
512.389139ms,true,-,May  8 14:23:52.546026822
907.755ms,true,-,May  8 14:23:52.546134517
691.891459ms,true,-,May  8 14:23:52.546309569
610.003808ms,true,-,May  8 14:23:52.546319842
1.603952119s,true,-,May  8 14:23:52.546777305
303.57871ms,true,-,May  8 14:23:52.546840485
907.489345ms,true,-,May  8 14:23:52.546975359
509.457181ms,true,-,May  8 14:23:52.547112570
1.108309827s,true,-,May  8 14:23:52.547299901
312.191668ms,true,-,May  8 14:23:52.547332864
999.748762ms,true,-,May  8 14:23:52.547464047
612.279676ms,true,-,May  8 14:23:52.547529521
497.208003ms,true,-,May  8 14:23:52.547547713
910.286935ms,true,-,May  8 14:23:52.547589045
810.513583ms,true,-,May  8 14:23:52.547590308
614.269167ms,true,-,May  8 14:23:52.547609322
714.768638ms,true,-,May  8 14:23:52.547679119
309.019102ms,true,-,May  8 14:23:52.547734794
698.603616ms,true,-,May  8 14:23:52.547745319
314.695831ms,true,-,May  8 14:23:52.547768297
1.496006024s,true,-,May  8 14:23:52.547864432
1.403759251s,true,-,May  8 14:23:52.548011672
1.905660182s,true,-,May  8 14:23:52.548012440
1.103092347s,true,-,May  8 14:23:52.548044654
1.103815933s,true,-,May  8 14:23:52.548180107
997.97869ms,true,-,May  8 14:23:52.548261982
496.194438ms,true,-,May  8 14:23:52.548336319
599.973846ms,true,-,May  8 14:23:52.548357708
411.306869ms,true,-,May  8 14:23:52.548466727
714.979314ms,true,-,May  8 14:23:52.548475960
1.90610891s,true,-,May  8 14:23:52.548552605
993.169315ms,true,-,May  8 14:23:52.548602204
796.82234ms,true,-,May  8 14:23:52.548684742
313.322698ms,true,-,May  8 14:23:52.548752055
900.011095ms,true,-,May  8 14:23:52.548826419
2.413398855s,true,-,May  8 14:23:52.548935092
1.596372722s,true,-,May  8 14:23:52.549002109
308.154875ms,true,-,May  8 14:23:52.549041514
1.007148201s,true,-,May  8 14:23:52.549228916
405.170815ms,true,-,May  8 14:23:52.549236686
798.913907ms,true,-,May  8 14:23:52.549258991
797.088828ms,true,-,May  8 14:23:52.549919836
1.806514607s,true,-,May  8 14:23:52.549938653
308.555088ms,true,-,May  8 14:23:52.552104863
615.920269ms,true,-,May  8 14:23:52.552161043
411.298859ms,true,-,May  8 14:23:52.552163757
906.34451ms,true,-,May  8 14:23:52.552178765
707.877027ms,true,-,May  8 14:23:52.552257798
998.29997ms,true,-,May  8 14:23:52.553260486
305.740542ms,true,-,May  8 14:23:52.553485674
911.25407ms,true,-,May  8 14:23:52.553967930
321.917425ms,true,-,May  8 14:23:52.555769391
2.07697199s,true,-,May  8 14:23:52.633910841
784.846239ms,true,-,May  8 14:23:52.634017107
678.900957ms,true,-,May  8 14:23:52.634073467
594.601262ms,true,-,May  8 14:23:52.634198655
483.987763ms,true,-,May  8 14:23:52.634243364
793.872168ms,true,-,May  8 14:23:52.634249444
2.286244335s,true,-,May  8 14:23:52.634427903
984.562148ms,true,-,May  8 14:23:52.635018748
2.786419237s,true,-,May  8 14:23:52.635034220
1.082221578s,true,-,May  8 14:23:52.635056331
502.869689ms,true,-,May  8 14:23:52.635082597
596.063258ms,true,-,May  8 14:23:52.635184616
785.328397ms,true,-,May  8 14:23:52.635561923
882.75491ms,true,-,May  8 14:23:52.636047712
578.741571ms,true,-,May  8 14:23:52.636165565
585.082056ms,true,-,May  8 14:23:52.636580217
602.967703ms,true,-,May  8 14:23:52.636595557
1.082770846s,true,-,May  8 14:23:52.636597452
401.447887ms,true,-,May  8 14:23:52.636610932
901.005363ms,true,-,May  8 14:23:52.636626992
2.502973098s,true,-,May  8 14:23:52.636652680
1.296049862s,true,-,May  8 14:23:52.636685923
494.266216ms,true,-,May  8 14:23:52.636685962
902.383371ms,true,-,May  8 14:23:52.636725654
3.187356475s,true,-,May  8 14:23:52.637244775
697.511324ms,true,-,May  8 14:23:52.637589728
400.079972ms,true,-,May  8 14:23:52.637611747
1.197088483s,true,-,May  8 14:23:52.637687409
889.850539ms,true,-,May  8 14:23:52.637731654
395.128709ms,true,-,May  8 14:23:52.637799795
804.351577ms,true,-,May  8 14:23:52.637807642
703.315848ms,true,-,May  8 14:23:52.637809603
500.911069ms,true,-,May  8 14:23:52.637915242
682.75646ms,true,-,May  8 14:23:52.637996738
599.640541ms,true,-,May  8 14:23:52.639208285
706.885839ms,true,-,May  8 14:23:52.639353844
1.090564444s,true,-,May  8 14:23:52.640202877
792.904634ms,true,-,May  8 14:23:52.642076856
591.733175ms,true,-,May  8 14:23:52.643847733
592.488026ms,true,-,May  8 14:23:52.645396156
790.221908ms,true,-,May  8 14:23:52.645847568
901.505641ms,true,-,May  8 14:23:52.645890948
398.093389ms,true,-,May  8 14:23:52.646008211
607.132727ms,true,-,May  8 14:23:52.646202489
398.219118ms,true,-,May  8 14:23:52.646276558
895.837354ms,true,-,May  8 14:23:52.646419623
607.235348ms,true,-,May  8 14:23:52.646872503
1.10942538s,true,-,May  8 14:23:52.647063529
401.421929ms,true,-,May  8 14:23:52.647402308
2.098449563s,true,-,May  8 14:23:52.647632352
794.318008ms,true,-,May  8 14:23:52.647847181
506.954377ms,true,-,May  8 14:23:52.648164029
315.445546ms,true,-,May  8 14:23:52.648180957
706.622375ms,true,-,May  8 14:23:52.648246872
515.346479ms,true,-,May  8 14:23:52.648308564
591.915137ms,true,-,May  8 14:23:52.648801478
405.552344ms,true,-,May  8 14:23:52.648847440
904.18311ms,true,-,May  8 14:23:52.649268931
897.663207ms,true,-,May  8 14:23:52.649572808
610.568901ms,true,-,May  8 14:23:52.649848304
1.093864862s,true,-,May  8 14:23:52.650106781
401.608782ms,true,-,May  8 14:23:52.650333979
504.471193ms,true,-,May  8 14:23:52.650415798
805.947139ms,true,-,May  8 14:23:52.650480676
408.303449ms,true,-,May  8 14:23:52.650481006
513.488469ms,true,-,May  8 14:23:52.650502937
610.756995ms,true,-,May  8 14:23:52.650521036
914.769211ms,true,-,May  8 14:23:52.651933121
1.410995733s,true,-,May  8 14:23:52.651962850
519.521443ms,true,-,May  8 14:23:52.652537050
1.103776855s,true,-,May  8 14:23:52.652624057
415.950824ms,true,-,May  8 14:23:52.652751099
1.014405858s,true,-,May  8 14:23:52.652757792
814.630162ms,true,-,May  8 14:23:52.652841665
1.095795126s,true,-,May  8 14:23:52.652958881
596.559204ms,true,-,May  8 14:23:52.652971979
512.498029ms,true,-,May  8 14:23:52.653065955
712.595014ms,true,-,May  8 14:23:52.653331068
505.183754ms,true,-,May  8 14:23:52.653491501
512.612315ms,true,-,May  8 14:23:52.653605452
406.310808ms,true,-,May  8 14:23:52.653714110
613.415589ms,true,-,May  8 14:23:52.653788419
1.410768046s,true,-,May  8 14:23:52.653796044
814.547008ms,true,-,May  8 14:23:52.653860575
620.240788ms,true,-,May  8 14:23:52.653861284
820.342498ms,true,-,May  8 14:23:52.653903577
901.395613ms,true,-,May  8 14:23:52.653907087
703.952878ms,true,-,May  8 14:23:52.653907508
1.512009857s,true,-,May  8 14:23:52.654066163
819.960371ms,true,-,May  8 14:23:52.654338914
615.411497ms,true,-,May  8 14:23:52.654603383
1.313447545s,true,-,May  8 14:23:52.654617091
1.01672652s,true,-,May  8 14:23:52.655161527
696.772208ms,true,-,May  8 14:23:52.733670238
587.518541ms,true,-,May  8 14:23:52.733734482
1.089373372s,true,-,May  8 14:23:52.733734084
690.584811ms,true,-,May  8 14:23:52.733774474
596.704454ms,true,-,May  8 14:23:52.733774482
485.489783ms,true,-,May  8 14:23:52.733788254
496.364614ms,true,-,May  8 14:23:52.733816401
1.28761821s,true,-,May  8 14:23:52.733851798
1.177532889s,true,-,May  8 14:23:52.733867707
983.980858ms,true,-,May  8 14:23:52.734699860
597.957775ms,true,-,May  8 14:23:52.734794832
1.092342866s,true,-,May  8 14:23:52.734796787
485.58049ms,true,-,May  8 14:23:52.734833731
878.180351ms,true,-,May  8 14:23:52.734942774
1.097716379s,true,-,May  8 14:23:52.734987448
895.761734ms,true,-,May  8 14:23:52.735063834
488.014786ms,true,-,May  8 14:23:52.735409983
1.190248278s,true,-,May  8 14:23:52.735508679
680.20685ms,true,-,May  8 14:23:52.735626670
1.093640535s,true,-,May  8 14:23:52.735939888
491.038671ms,true,-,May  8 14:23:52.735952780
684.121077ms,true,-,May  8 14:23:52.736187218
1.005011046s,true,-,May  8 14:23:52.737569365
986.415671ms,true,-,May  8 14:23:52.738559258
883.667764ms,true,-,May  8 14:23:52.738725199
1.294907569s,true,-,May  8 14:23:52.738775775
1.194861163s,true,-,May  8 14:23:52.738777275
1.49451368s,true,-,May  8 14:23:52.738814470
1.097480153s,true,-,May  8 14:23:52.738816478
489.660993ms,true,-,May  8 14:23:52.738891184
803.729538ms,true,-,May  8 14:23:52.739083859
993.241532ms,true,-,May  8 14:23:52.739552741
700.464074ms,true,-,May  8 14:23:52.739909174
598.301626ms,true,-,May  8 14:23:52.739915960
598.679698ms,true,-,May  8 14:23:52.739926600
691.0907ms,true,-,May  8 14:23:52.740557217
689.02611ms,true,-,May  8 14:23:52.740859279
504.83975ms,true,-,May  8 14:23:52.741618657
698.277231ms,true,-,May  8 14:23:52.741872732
997.350557ms,true,-,May  8 14:23:52.741989528
600.810426ms,true,-,May  8 14:23:52.742063552
409.392983ms,true,-,May  8 14:23:52.742156073
494.7455ms,true,-,May  8 14:23:52.742219966
908.897417ms,true,-,May  8 14:23:52.742306043
786.78414ms,true,-,May  8 14:23:52.742589021
493.347005ms,true,-,May  8 14:23:52.742869008
600.47469ms,true,-,May  8 14:23:52.742883054
692.635373ms,true,-,May  8 14:23:52.742926520
692.811359ms,true,-,May  8 14:23:52.742994564
700.187644ms,true,-,May  8 14:23:52.743229116
703.108429ms,true,-,May  8 14:23:52.743291053
1.10360945s,true,-,May  8 14:23:52.743329308
788.273367ms,true,-,May  8 14:23:52.743396955
690.162045ms,true,-,May  8 14:23:52.743690019
693.412751ms,true,-,May  8 14:23:52.743710388
691.847448ms,true,-,May  8 14:23:52.744006432
703.696936ms,true,-,May  8 14:23:52.744167465
692.381711ms,true,-,May  8 14:23:52.744260729
894.490327ms,true,-,May  8 14:23:52.744307805
411.565585ms,true,-,May  8 14:23:52.744333008
693.283444ms,true,-,May  8 14:23:52.745088290
695.327188ms,true,-,May  8 14:23:52.745662219
1.003574787s,true,-,May  8 14:23:52.745747415
1.392618588s,true,-,May  8 14:23:52.833459195
793.59472ms,true,-,May  8 14:23:52.833631567
500.990419ms,true,-,May  8 14:23:52.833731450
793.975005ms,true,-,May  8 14:23:52.834390120
595.838897ms,true,-,May  8 14:23:52.834510048
697.412084ms,true,-,May  8 14:23:52.834529954
1.08141453s,true,-,May  8 14:23:52.834543701
502.530208ms,true,-,May  8 14:23:52.837016366
694.650545ms,true,-,May  8 14:23:52.837029546
502.420566ms,true,-,May  8 14:23:52.837061650
1.8003568s,true,-,May  8 14:23:52.837110757
502.601897ms,true,-,May  8 14:23:52.837111551
982.840803ms,true,-,May  8 14:23:52.837295663
587.836437ms,true,-,May  8 14:23:52.837384065
997.255486ms,true,-,May  8 14:23:52.837648300
504.153503ms,true,-,May  8 14:23:52.838173240
500.8395ms,true,-,May  8 14:23:52.838216058
1.103965856s,true,-,May  8 14:23:52.838246920
1.285939299s,true,-,May  8 14:23:52.838375712
502.894627ms,true,-,May  8 14:23:52.838707061
501.965865ms,true,-,May  8 14:23:52.838800683
502.468601ms,true,-,May  8 14:23:52.839260913
502.572201ms,true,-,May  8 14:23:52.839371243
1.104128546s,true,-,May  8 14:23:52.839700160
505.814197ms,true,-,May  8 14:23:52.840296893
1.287462788s,true,-,May  8 14:23:52.840394190
504.203886ms,true,-,May  8 14:23:52.841812540
493.977829ms,true,-,May  8 14:23:52.841977949
404.592213ms,true,-,May  8 14:23:52.842479844
1.198815768s,true,-,May  8 14:23:52.842979454
988.566128ms,true,-,May  8 14:23:52.842984823
508.771778ms,true,-,May  8 14:23:52.843165097
496.188858ms,true,-,May  8 14:23:52.844078179
406.218745ms,true,-,May  8 14:23:52.844100008
496.111524ms,true,-,May  8 14:23:52.844101049
1.883248429s,true,-,May  8 14:23:52.932511743
588.58559ms,true,-,May  8 14:23:52.933909675
596.41062ms,true,-,May  8 14:23:52.933945343
495.914689ms,true,-,May  8 14:23:52.934120637
596.446083ms,true,-,May  8 14:23:52.934246995
791.538361ms,true,-,May  8 14:23:52.934330171
2.198926857s,true,-,May  8 14:23:52.935038085
482.979635ms,true,-,May  8 14:23:52.935053842
1.079281265s,true,-,May  8 14:23:52.935079709
994.590596ms,true,-,May  8 14:23:52.935126047
483.5994ms,true,-,May  8 14:23:52.935262216
690.232112ms,true,-,May  8 14:23:52.935271873
1.381801054s,true,-,May  8 14:23:52.936162024
500.865627ms,true,-,May  8 14:23:52.936202019
482.254351ms,true,-,May  8 14:23:52.936303744
482.054609ms,true,-,May  8 14:23:52.936308749
886.268973ms,true,-,May  8 14:23:52.937813690
693.04272ms,true,-,May  8 14:23:52.937900101
887.850411ms,true,-,May  8 14:23:52.938232715
1.005606762s,true,-,May  8 14:23:52.939116621
1.795018195s,true,-,May  8 14:23:52.939671449
